Age,100,120,140,160,180,200,220,240,260,280,300,320,340,360,370,380,400,500,600,700,800,900,910,920,940,950,980,990
16,25.34958383,6.665815091,56.04742055,84.93287779,1.162820507,33.0797722,8.46135255,4.693178068,13.35711451,11.26961524,77.78843916,16.53767007,6.165001307,0.447228294,9.798128498,20.11157076,31.89741899,21.76141198,16.0656559,25.97113169,12.68898178,15.47234068,72.83372024,129.1936533,50.37383444,129.1936533,4.240536528,30.1871775
17,28.82343327,7.671893985,61.17479148,92.70276915,1.355769786,38.07253905,9.738433913,5.471927085,15.37311868,12.97055082,88.44839033,19.03371903,7.287601845,0.528665215,11.4239528,23.14703253,35.85905955,24.74354649,18.49046324,29.19673088,14.60414394,17.59263513,81.87962519,129.5166515,57.27695039,129.5166515,4.944177772,32.67256513
18,32.4469809,8.740420286,66.17718894,100.2832788,1.564538789,43.37520739,11.09478383,6.314524974,17.51425641,14.77706362,99.56770954,21.68469797,8.525716317,0.618481875,13.18307684,26.37090569,39.91977463,27.85418978,21.06577858,32.50299732,16.63818037,19.80429919,91.15175427,129.7400715,64.47754152,129.7400715,5.705509875,35.06010438
19,36.20301302,9.868039594,71.03052094,107.6378983,1.788967308,48.97113067,12.52614434,7.220325136,19.77380607,16.6834825,111.0935744,24.48228473,9.882356002,0.71689672,15.0741507,29.77306959,44.05655986,31.0785647,23.7835173,35.87120068,18.78470569,22.09682632,100.5975799,129.8945453,71.94140136,129.8945453,6.5239486,37.34141152
20,40.07466016,11.05125234,75.71622729,114.7385021,2.028838547,54.84294191,14.02807322,8.188452574,22.14475514,18.68389088,122.9742186,27.417797,11.36022273,0.824105751,17.09534762,33.34296562,48.24791905,34.40218961,26.63524489,39.28383861,21.03705814,24.45992008,110.1680183,130.0013173,79.63500741,130.0013173,7.398703341,39.5110452
21,44.04554495,12.28646087,80.22058835,121.5642997,2.283885715,60.97278747,15.59600374,9.217830514,24.61989459,20.77220638,135.1593863,30.48230914,12.9617233,0.940283564,19.24441957,37.06973925,52.47394099,37.81100534,29.61229047,42.72469921,23.38838928,26.88358442,119.8176047,130.0751025,87.52581519,130.0751025,8.328801175,41.56601692
22,48.0998966,13.57001027,84.53406693,128.1008386,2.553798096,67.34252934,17.22529644,10.30720489,27.19190056,22.94224974,147.6006828,33.66675336,14.68898343,1.065584365,21.51874838,40.94236309,56.71633207,41.29147339,32.70584506,46.17888769,25.83174162,29.35819348,129.5045679,130.1260847,95.58248548,130.1260847,9.313108986,43.50535191
23,52.22263678,14.89822337,88.65069629,134.3390772,2.838226619,73.93391932,18.9112837,11.45516685,29.8534047,25.18780417,160.2518381,36.96200679,16.54386105,1.200142934,23.91539275,44.94974274,60.95841446,44.83064973,35.90704616,49.63282484,28.36011536,31.87454408,139.1908263,130.1613077,103.7750551,130.1613077,10.3503538,45.32970197
24,56.39944168,16.2674309,92.56752157,140.2745375,3.136788983,80.72874825,20.64930786,12.66017341,32.59705444,27.50266617,173.068898,40.35896607,18.52795926,1.344075565,26.43113133,49.08080756,65.18509777,48.41623807,39.20705025,53.07422394,30.96652571,34.42389357,148.8419228,130.1856412,112.0750604,130.1856412,11.43914146,47.041009
25,60.61678407,17.67399703,96.28409716,145.9065444,3.449074351,87.70897296,22.43475371,13.92056642,35.4155642,29.8806888,186.0103524,43.84861082,20.64263865,1.497480959,29.06250233,53.32458778,69.38283061,52.03662592,42.59709441,56.49205133,33.64405153,36.99798546,158.4269146,130.2024509,120.4556203,130.2024509,12.57797372,48.64221616
26,64.86195866,19.11434099,99.80204013,151.2375484,3.774647648,94.8568235,24.26307596,15.23458991,38.30175875,32.31581818,199.0372134,47.42205725,22.88902924,1.660441092,31.80583974,57.6702798,73.53953749,55.68090638,46.0685484,59.87647506,36.3858765,39.58906498,167.9182288,130.2140628,128.8914875,130.2140628,13.76526398,50.13702288
27,69.12309361,20.58495514,103.1246376,156.2725306,4.113053496,102.1548929,26.12982213,16.60040595,41.24860941,34.80212413,212.1130508,51.07060305,25.26804194,1.833022043,34.65730647,62.10730066,77.64454536,59.33888806,49.61295829,63.21880505,39.18532352,42.18988605,177.2914949,130.2220839,137.3590706,130.2220839,14.99935157,51.52967904
28,73.38915087,22.08241997,106.2565049,161.0184851,4.463819806,109.5862115,28.03065161,18.01610919,44.24926409,37.33382538,225.2039929,54.78576451,27.78037956,2.015274797,37.61292461,66.62533326,81.68850325,63.0010953,53.22208251,66.51142765,42.03588323,44.79371149,186.525361,130.2276245,145.8364351,130.2276245,16.2785149,52.82481407
29,77.6499172,23.60341628,109.2032905,165.4839712,4.826461057,117.1343074,29.96135114,19.47974003,47.29707169,39.90531034,238.2786992,58.55930681,30.42654739,2.20723601,40.66860307,71.2143632,85.66329785,66.65876054,56.88792128,69.74773696,44.93123725,47.39430756,195.6013016,130.2314518,154.3032856,130.2314518,17.60098338,54.02729644
30,81.89598793,25.14473502,111.9714232,169.6787311,5.200481277,124.7832553,31.91784724,20.98929674,50.38560184,42.51115357,251.3083101,62.38326837,33.20686341,2.408928748,43.82016271,75.86470833,89.56196731,70.3038103,60.60274026,72.92206457,47.86527684,49.98593405,204.50342,130.2340954,162.7409336,130.2340954,18.96494832,55.14211947
31,86.1187448,26.7032849,114.5678981,173.6133651,5.585376758,132.5177146,33.89621595,22.54274632,53.50866016,45.14612878,264.2663795,66.24997986,36.12146809,2.6203632,47.06335919,80.56704194,93.37861484,73.92884621,64.35908901,76.02960929,50.83211747,52.56333071,213.2182517,130.2359215,171.132253,130.2359215,20.36857282,56.17430973
32,90.31032938,28.27609826,117.0000959,177.2990576,5.980638511,140.3229577,35.89269023,24.13803449,56.66029996,47.80521866,277.1287927,70.15207857,39.17033373,2.84153736,50.3939037,85.31241017,97.10832373,77.52712221,68.14981496,79.06636786,53.82610993,55.1217011,221.73457,130.2371828,179.4616279,130.2371828,21.8100007,57.12885451
33,94.46361309,29.86033521,119.2756323,180.7473494,6.385754499,148.1848916,37.9036652,25.77309463,59.83483061,50.48362191,289.8736748,74.08251881,42.3532736,3.072437678,53.8074817,90.09224474,100.7470745,81.09251872,71.96807353,82.02906762,56.84184821,57.65669422,230.043197,130.2380541,187.7148926,130.2380541,23.28736469,58.01064551
34,98.57216468,31.45328638,121.4022338,183.9699488,6.80021164,156.0900706,39.92570171,27.44585595,63.02682303,53.17675795,302.4812907,78.03457878,45.66995051,3.313039696,57.29976989,94.89837121,104.2916653,84.61951484,75.80733476,84.91510155,59.87417481,60.16438469,238.1368215,130.2386559,195.8792672,130.2386559,24.7987937,58.82443596
35,102.6302162,33.05237452,123.3876355,186.9785776,7.223497625,164.025705,41.95552826,29.15425075,66.23111284,55.88026949,314.9339406,82.00186434,49.11988524,3.56330865,60.86645147,99.72301361,107.7396355,88.10315904,79.66138702,87.72246632,62.91818367,62.64125199,246.0098253,130.2390716,203.9432897,130.2390716,26.34241946,59.57480897
36,106.6326277,34.65515489,125.2394994,189.7848464,7.655102539,171.9796625,43.99004161,30.89622099,69.44280124,58.59002334,327.2158522,85.97831024,52.70246452,3.82320005,64.50322979,104.558796,111.0891942,91.53903898,83.52433816,90.44970357,65.96922105,65.08415896,253.6581187,130.2393587,211.8967464,130.2393587,27.91638241,60.26615504
37,110.574852,36.25931493,126.9653484,192.4001554,8.094520317,179.9404666,46.02630626,32.66972418,72.65725424,61.30210973,339.3130714,89.95817902,56.41694869,4.092660239,68.20584066,109.3987409,114.3391515,94.92325101,87.3906145,93.09584456,69.02288474,67.4903301,261.0789849,130.239557,219.7306009,130.239557,29.51883707,60.90265711
38,114.4528986,37.86267297,128.5725156,194.8356168,8.541250042,187.8972908,48.06155288,34.4727386,75.87010017,64.01284022,351.2133533,93.93605808,60.2624791,4.371626929,71.97006327,114.2362661,117.4888553,98.25236957,91.2549579,95.66035839,72.07502175,69.85732984,268.270935,130.239694,227.4369238,130.239694,31.1479567,61.4882817
39,118.2632988,39.46317643,130.0681047,197.1019956,8.994797097,195.8399489,50.093176,36.30326797,79.07722604,66.7187446,362.9060535,97.90685502,64.23808521,4.660029712,75.7917299,119.0651788,120.538132,101.5234169,95.11242132,98.14310368,75.12172482,72.18304101,275.2335725,130.2397887,235.0088221,130.2397887,32.80193756,62.02677488
40,122.0030709,41.0588994,131.4589615,199.2096657,9.454674186,203.7588833,52.11873093,38.15934555,82.27477266,69.41656679,374.3820224,101.8657917,68.34269134,4.957790557,79.6667345,123.8796681,123.4872314,104.7338334,98.95836301,100.5442838,78.15932779,74.4656437,281.9674678,130.239854,242.4403706,130.239854,34.47900258,62.52166207
41,125.6696866,42.64803978,132.7516532,201.1685788,9.920402225,211.6451508,54.13593014,40.03903773,85.45912891,72.10326007,385.6335014,105.8083972,72.57512322,5.264824278,83.59104023,128.6742969,126.3367758,107.8814485,102.7884396,102.8644055,81.18440018,76.7035947,288.4740421,130.2398992,249.726545,130.2398992,36.17740465,62.97625088
42,129.261038,44.22891601,133.952455,202.9882442,10.39151113,219.4904069,56.14263915,41.94044724,88.62692529,74.77598151,396.6540223,109.7304997,76.93411422,5.58103899,87.56068603,133.4439918,129.0877135,110.9644529,106.5985984,105.1042408,84.19374106,78.89560751,294.7554602,130.2399303,256.8631569,130.2399303,37.89542948,63.39363617
43,132.7754065,45.79996362,135.0673425,204.6777172,10.86754047,227.2868873,58.13687204,43.86171581,91.77502683,77.4320861,407.4383114,113.6282176,81.41831137,5.906336542,91.57179238,138.1840325,131.7412756,113.9813711,110.3850686,107.2647922,87.18437223,81.04063311,300.8145335,130.2399519,263.8467909,130.2399519,39.63139804,63.77670688
44,136.2114323,47.35973135,136.1019888,206.2455947,11.34804011,235.0273902,60.11678664,45.80102659,94.9005255,80.06912027,417.9821958,117.4979505,86.02628103,6.240612938,95.62056615,142.8900405,134.298937,116.9310358,114.1443525,109.3472603,90.15353115,83.13784157,306.6546296,130.2399668,270.674745,130.2399668,41.3836687,64.12815405
45,139.5680856,48.90687728,137.0617655,207.7000166,11.83257062,242.7052562,62.08067958,47.75660611,98.00073231,82.68481529,428.2825159,121.3363692,90.75651449,6.583758727,99.70330477,147.557967,136.7623805,119.812563,117.8732159,111.3530156,93.09866333,85.18660438,312.2795912,130.239977,277.3449729,130.239977,43.15063902,64.45047966
46,142.8446395,50.4401647,137.9517466,209.0486719,12.32070376,250.3143479,64.02698101,49.72672593,101.0731691,85.27708032,438.3370403,125.1404053,95.60743315,6.935659395,103.8163998,152.1840807,139.1334648,122.6253287,121.5686782,113.2835713,96.01741459,87.18647773,317.6936622,130.2399841,283.8560297,130.2399841,44.93074729,64.74600608
47,146.0406432,51.95845796,138.7767147,210.2988084,12.81202277,257.8490297,65.95424937,51.70970407,104.1155603,87.84399533,448.1443864,128.9072414,100.5773936,7.296195725,107.9563395,156.7649552,141.4141949,125.3689459,125.2280022,115.1405598,98.9076231,89.13718663,322.9014208,130.239989,290.2070201,130.239989,46.72247373,65.01688577
48,149.1558984,53.46071823,139.5411698,211.4572446,13.3061227,265.3041461,67.86116602,53.70390605,107.1258242,90.38380404,457.7039451,132.6343002,105.6646925,7.665244148,112.1197118,161.2974562,143.6066957,128.0432442,128.8486842,116.9257114,101.7673114,91.03860991,327.9077189,130.2399924,296.3975496,130.2399924,48.5243415,65.26511099
49,152.1904352,54.94599926,140.2493379,212.5303852,13.80261057,272.6750013,69.74652981,55.70774579,110.1020647,92.89490665,467.0158093,136.319234,110.8675712,8.042677083,116.3032051,165.7787288,145.7131882,130.6482497,132.4284435,118.6408343,104.5946781,92.89076604,332.717628,130.2399948,302.4276783,130.2399948,50.33491751,65.49252361
50,155.1444909,56.41344313,140.9051825,213.5242359,14.30110552,279.9573379,71.60925174,57.71968622,113.0425626,95.37585273,476.0807071,139.9599145,116.1842199,8.42836325,120.5036106,170.2061845,147.7359684,133.1841661,135.9652125,120.287798,107.3880902,94.69379987,337.3363907,130.2399964,308.2978779,130.2399964,52.15281293,65.70082457
51,158.0184896,57.86227607,141.5124154,214.4444216,14.80123899,287.1473158,73.44834961,59.73823973,115.9457676,97.8253341,484.8999396,143.5544218,121.6127823,8.822167984,124.7178225,174.5774889,149.6773881,135.6513573,139.4571263,121.8685173,110.1460747,96.44797017,341.7693769,130.2399975,314.0089908,130.2399975,53.97668362,65.89158318
52,160.8130228,59.2918043,142.0745082,215.2962032,15.30265469,294.2414923,75.26294274,61.76196838,118.8102894,100.2421778,493.4753218,147.1010348,127.1513593,9.223953525,128.9428387,178.8905485,151.5398381,138.0503311,142.9025127,123.3849389,112.867311,98.15363797,346.0220458,130.2399983,319.5621924,130.2399983,55.80523032,66.06624603
53,163.5288316,60.70140992,142.5947047,216.0844961,15.80500868,301.2368007,77.05224682,63.789484,121.6348897,102.6253391,501.8091285,150.5982204,132.7980133,9.633579298,133.1757611,183.1434992,153.3257331,140.3817238,146.2998825,124.8390288,115.5506227,99.81125569,350.0999111,130.2399988,324.9589558,130.2399988,57.63719874,66.22614557
54,166.1667905,62.09054693,143.0760322,216.813888,16.30796933,308.1305317,78.81556876,65.81944811,124.4184746,104.9738951,509.9040428,154.044624,138.5507713,10.05090218,137.4137953,187.3346937,155.0374987,142.646286,149.6479198,126.2327619,118.1949707,101.421357,354.0085112,130.2399992,330.2010184,130.2399992,59.47137951,66.37250821
55,168.7278918,63.45873733,143.5213139,217.4886568,16.81121726,314.920313,80.55230179,67.85057169,127.1600862,107.2870375,517.7631093,157.4390598,144.4076288,10.47577677,141.6542502,191.4626897,156.6775595,144.8448696,152.9454724,127.5681124,120.7994448,102.9845476,357.7533825,130.2399994,335.290352,130.2399994,61.30660793,66.50646205
56,171.213231,64.80556728,143.9331799,218.1127884,17.31444528,321.6040909,82.26192063,69.88161489,129.8588952,109.5640666,525.3896905,160.7805011,150.3665532,10.9080556,145.8945372,195.5262386,158.2483291,146.9784151,156.191543,128.8470455,123.3632574,104.5014962,361.3400362,130.2399996,340.2291339,130.2399996,63.1417637,66.62904416
57,173.6239942,66.13068346,144.3140788,218.6899932,17.81735824,328.1801121,83.94397676,71.91138653,132.5141937,111.8043852,532.7874255,164.0680711,156.4254867,11.34758941,150.1321696,199.5242745,159.7522015,149.0479406,159.38528,130.0715103,125.8857359,105.9729266,364.7739384,130.2399997,345.0197209,130.2399997,64.97577057,66.74120743
58,175.9614454,67.43378944,144.6662888,219.2237235,18.31967295,334.6469055,85.59809392,73.93874361,135.1253876,114.0074921,539.9601937,167.3010346,162.5823498,11.79422734,154.364761,203.4559029,161.1915428,151.0545314,162.5259691,131.2434334,128.3663159,107.3996105,368.0604923,130.2399998,349.6646249,130.2399998,66.80759575,66.84382697
59,178.2269159,68.71464227,144.9919278,219.7171889,18.82111799,341.0032655,87.22396372,75.96259067,137.6919901,116.1729765,546.9120793,170.4787888,168.8350439,12.24781714,158.5900244,207.3203909,162.5686856,152.99933,165.6130245,132.364714,130.8045351,108.7823602,371.2050235,130.2399999,354.166491,130.2399999,68.63624944,66.93770612
60,180.421793,69.97304914,145.292964,220.1733716,19.32143355,347.2482351,88.82134139,77.98187908,140.2136149,118.3005124,553.6473405,173.6008552,175.1814541,12.7082054,162.8057706,211.1171567,163.8859226,154.8835276,168.6459817,133.4372188,133.2000264,110.1220228,374.2127675,130.2399999,358.5280766,130.2399999,70.46078415,67.02358204
61,182.5475117,71.20886416,145.5712249,220.5950414,19.82037121,353.3810903,90.39004175,79.99560628,142.6899697,120.3898533,560.1703799,176.666872,181.6194521,13.17523771,167.0099064,214.8457602,165.1455025,156.708356,171.624489,134.4627788,135.552512,111.4194738,377.0888588,130.2399999,362.7522326,130.2399999,72.280294,67.10213093
62,184.6055449,72.42198529,145.8284073,220.9847693,20.31769378,359.401325,91.92993529,82.00281495,145.1208499,122.4408265,566.4857182,179.676586,188.1468983,13.64875889,171.2004332,218.5058935,166.3496257,158.4750797,174.5483005,135.4431855,137.8617978,112.6756124,379.838322,130.24,366.8418867,130.24,74.09391402,67.17397287
63,186.5973967,73.61235143,146.0660853,221.3449406,20.81317507,365.3086356,93.44094443,84.00259215,147.5061331,124.4533289,572.5979699,182.6298456,194.7616448,14.12861309,175.375445,222.0973721,167.5004417,160.1849896,177.4172689,136.380189,140.1277674,113.8913566,382.4660646,130.24,370.8000269,130.24,75.9008193,67.23967628
64,188.5245939,74.77993954,146.2857189,221.6777679,21.30659965,371.1029081,94.92303995,85.99406838,149.8457731,126.4273213,578.511821,185.5265937,201.4615369,14.61464402,179.5331266,225.6201268,168.6000459,161.8393968,180.2313387,137.2754954,142.3503769,115.0676383,384.9768715,130.24,374.629688,130.24,77.70022422,67.29976214
65,190.3886805,75.92476201,146.4886615,221.9853022,21.7977626,376.7842038,96.37623755,87.97641664,152.1397949,128.3628249,584.2320091,188.3668609,208.2444161,15.10669509,183.6717513,229.0741947,169.6504779,163.4396265,182.9905397,138.1307655,144.52965,116.2053999,387.3754001,130.24,378.3339378,130.24,79.49138154,67.35470778
66,192.1912112,77.04686403,146.6761677,222.2694444,22.28646932,382.3527469,97.80059461,89.94885146,154.3882889,130.2599159,589.7633051,191.1507595,215.1081215,15.60460954,187.7896794,232.4597123,170.6537202,164.9870134,185.6949809,138.9476134,146.6656727,117.3055903,389.6661771,130.24,381.9158658,130.24,81.27358153,67.40495046
67,193.9337463,78.14632118,146.8493997,222.5319559,22.77253522,387.8089127,99.19620706,91.91062786,156.5914066,132.1187222,595.1104969,193.8784769,222.0504922,16.10823062,191.8853555,235.7769075,171.6116971,166.4828969,188.3448444,139.7276057,148.7585888,118.3691619,391.853596,130.24,385.3785726,130.24,83.04615106,67.45089066
68,195.6178467,79.2232371,147.009434,222.774468,23.25578551,393.1532154,100.5632065,93.86104035,158.7493556,133.939419,600.2783742,196.5502702,229.0693687,16.61740167,195.9573067,239.0260932,172.5262736,167.9286169,190.94038,140.4722612,150.8085956,119.3970673,393.9419159,130.24,388.7251598,130.24,84.8084527,67.49289509
69,197.2450695,80.27774126,147.1572675,222.9984912,23.7360549,398.3862974,101.9017572,95.79942186,160.8623954,135.7222251,605.2717154,199.1664606,236.1625953,17.1319663,200.0041404,242.2076599,173.3992559,169.3255103,193.4818998,141.1830503,152.8159397,120.390257,395.9352604,130.24,391.9587218,130.24,86.55988371,67.5312995
70,198.8169642,81.30998688,147.2938229,223.2054239,24.21318738,403.5089192,103.2120537,97.72514272,162.9308331,137.4673997,610.0952754,201.7274284,243.328021,17.65176848,204.024542,245.3220698,174.2323905,170.6749072,195.9697731,141.8613951,154.7809125,121.3496767,397.8376179,130.24,395.0823378,130.24,88.29987515,67.56641122
71,200.3350695,82.3201489,147.4199544,223.3965604,24.68703595,408.5219491,104.494318,99.63760959,164.9550191,139.1752384,614.7537754,204.2336075,250.5635018,18.17665267,208.0172727,248.3698509,175.0273653,171.9781283,198.4044214,142.5086699,156.7038473,122.2762656,399.6528422,130.24,398.0990651,130.24,90.0278909,67.59851157
72,201.8009095,83.30842217,147.5364524,223.5730985,25.15746232,413.4263537,105.7487975,101.5362644,166.935344,140.8460708,619.2518931,206.6854812,257.8669016,18.70646392,211.9811674,251.3515909,175.7858094,173.2364823,200.7863144,143.1262011,158.5851148,123.1709539,401.3846533,130.24,401.0119328,130.24,91.7434267,67.62785796
73,203.2159918,84.2750196,147.644048,223.7361463,25.62433669,418.2231899,106.9757625,103.4205832,168.8722343,142.4802567,623.5942541,209.083578,265.236094,19.24104797,215.9151323,254.2679323,176.5092941,174.4512631,203.1159652,143.7152681,160.4251204,124.0346618,403.036639,130.24,403.8239365,130.24,93.44600919,67.65468598
74,204.5818046,85.22017052,147.7434177,223.8867287,26.08753748,422.9135955,108.175504,105.2900753,170.7661495,144.0781839,627.785425,211.4284666,272.6689634,19.78025134,219.818143,257.119567,177.1993337,175.6237484,205.3939266,144.2771038,162.2243007,124.8682976,404.6122572,130.24,406.5380332,130.24,95.13519498,67.67921114
75,205.8998145,86.14411906,147.835187,224.0257937,26.54695105,427.4987823,109.348332,107.1442821,172.617579,145.6402651,631.829907,213.7207528,280.1634064,20.32392145,223.6892419,259.9072315,177.8573864,176.7551972,207.6207869,144.8128956,163.9831203,125.6727565,406.1148374,130.24,409.1571379,130.24,96.81056962,67.70163064
76,207.1714651,87.0471227,147.9199346,224.154218,27.00247143,431.980028,110.4945732,108.9827759,174.4270386,147.1669357,635.7321296,215.9610754,287.7173327,20.87190667,227.5275361,262.6317028,178.4848556,177.8468488,209.7971668,145.323786,165.7020693,126.4489196,407.5475839,130.24,411.684119,130.24,98.47174676,67.72212484
77,208.3981753,87.92945084,147.9981951,224.2728121,27.45400013,436.3586693,111.6145697,110.8051591,176.1950681,148.658651,639.4964467,218.1501028,295.3286667,21.42405642,231.3321958,265.2937936,179.0830907,178.8999212,211.9237155,145.8108737,167.3816607,127.1976529,408.913578,130.24,414.121796,130.24,100.1183671,67.74085875
78,209.5813378,88.79138347,148.0704632,224.3823254,27.90144581,440.636096,112.7086768,112.6110632,177.9222287,150.1158845,643.1271319,220.2885296,302.9953481,21.98022124,235.1024511,267.8943486,179.6533887,179.9156098,214.0011078,146.2752148,169.0224275,127.9198065,410.2157813,130.24,416.4729363,130.24,101.7500977,67.75798328
79,210.7223179,89.63320996,148.137196,224.4834506,28.34472405,444.8137439,113.777262,114.4001473,179.6091001,151.5391254,646.6283754,222.3770737,310.7153329,22.54025285,238.8375909,270.434241,180.1969953,180.8950871,216.0300412,146.7178237,170.6249203,128.6162137,411.4570382,130.24,418.7402534,130.24,103.3666306,67.77363644
80,211.8224532,90.45522787,148.1988159,224.5768279,28.78375714,448.8930898,114.8207027,116.1720979,181.2562786,152.9288768,650.0042811,224.4164733,318.4865945,23.10400425,242.5369604,272.9143685,180.7151065,181.8395008,218.0112328,147.1396739,172.1897057,129.2876909,412.6400796,130.24,420.9264049,130.24,104.9676824,67.78794446
81,212.8830519,91.25774187,148.2557134,224.6630489,29.2184738,452.8756455,115.8393859,117.9266272,182.8643747,154.2856537,653.2588639,226.4074844,326.3071247,23.67132973,246.1999587,275.3356504,181.2088699,182.7499744,219.9454169,147.5417,173.7173637,129.9350366,413.7675259,130.24,423.0339908,130.24,106.5529931,67.80102277
82,213.9053932,92.04106271,148.3082493,224.7426605,29.64880893,456.7629533,116.833706,119.6634726,184.4340111,155.6099815,656.3960487,228.3508779,334.1749339,24.24208499,249.8260377,277.6990241,181.6793861,183.6276057,221.8333425,147.9247981,175.2084857,130.5590316,414.8418901,130.24,425.0655527,130.24,108.1223255,67.81297691
