SecondaryStratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
Lassen,2041,Management: Forest Selection [Type],2200.1540130281837,Normal,Iteration and Timestep,2035.409627468816,68.87438649479533,8264.92637937544
Lassen,2051,Management: Forest Selection [Type],2246.672539537002,Normal,Iteration and Timestep,2078.4449132492846,70.33061862898442,8439.67423547813
Lassen,2061,Management: Forest Selection [Type],1955.5010217595839,Normal,Iteration and Timestep,1809.0759022530196,61.21568415943045,7345.882099131654
Lassen,2071,Management: Forest Selection [Type],1366.2663526478855,Normal,Iteration and Timestep,1263.9622823670877,42.77007712636859,5132.409255164231
Lassen,2081,Management: Forest Selection [Type],878.6832784999011,Normal,Iteration and Timestep,812.8887314088458,27.50660697912734,3300.7928374952808
Lassen,2091,Management: Forest Selection [Type],392.82311274113226,Normal,Iteration and Timestep,363.4090799239546,12.297071355374575,1475.648562644949
Los Angeles,2017,Management: Forest Selection [Type],276.4324110529817,Normal,Iteration and Timestep,371.58740383951067,0,1284.0731352138505
Los Angeles,2021,Management: Forest Selection [Type],291.2943686364753,Normal,Iteration and Timestep,391.565221250237,0,1353.1093252791113
Los Angeles,2031,Management: Forest Selection [Type],274.20311741545765,Normal,Iteration and Timestep,368.59073122790164,0,1273.7177067040611
Los Angeles,2041,Management: Forest Selection [Type],237.23399792651725,Normal,Iteration and Timestep,318.89591041871984,0,1101.9901839167253
Los Angeles,2051,Management: Forest Selection [Type],242.24990861094633,Normal,Iteration and Timestep,325.63842379484,0,1125.2898980637508
Los Angeles,2061,Management: Forest Selection [Type],210.854023215816,Normal,Iteration and Timestep,283.43528451468046,0,979.4509465508872
Los Angeles,2071,Management: Forest Selection [Type],147.3191545463807,Normal,Iteration and Timestep,198.03011508382522,0,684.3212340218975
Los Angeles,2081,Management: Forest Selection [Type],94.74497959477195,Normal,Iteration and Timestep,127.35858599338066,0,440.10571166603745
Los Angeles,2091,Management: Forest Selection [Type],42.35657911295687,Normal,Iteration and Timestep,56.93677962057018,0,196.7531416859932
Madera,2017,Management: Forest Selection [Type],347.7698074537512,Normal,Iteration and Timestep,236.79698818870568,0,802.5457095086565
Madera,2021,Management: Forest Selection [Type],366.46710892975926,Normal,Iteration and Timestep,249.5280090590662,0,845.6933282994446
Madera,2031,Management: Forest Selection [Type],344.96521223234987,Normal,Iteration and Timestep,234.88733505815156,0,796.0735666900382
Madera,2041,Management: Forest Selection [Type],298.4556748107797,Normal,Iteration and Timestep,203.2189206431298,0,688.7438649479533
Madera,2051,Management: Forest Selection [Type],304.76601405893246,Normal,Iteration and Timestep,207.51564018687648,0,703.3061862898442
Madera,2061,Management: Forest Selection [Type],265.26796469086526,Normal,Iteration and Timestep,180.62135859823985,0,612.1568415943045
Madera,2071,Management: Forest Selection [Type],185.33700088093053,Normal,Iteration and Timestep,126.19624437744865,0,427.7007712636859
Madera,2081,Management: Forest Selection [Type],119.1952969095518,Normal,Iteration and Timestep,81.16025804854831,0,275.0660697912734
Madera,2091,Management: Forest Selection [Type],53.287309206623156,Normal,Iteration and Timestep,36.28340948052748,0,122.97071355374575
Marin,2017,Management: Forest Selection [Type],4.4585872750480915,Normal,Iteration and Timestep,18.91618378019134,0,80.25457095086566
Marin,2021,Management: Forest Selection [Type],4.698296268330247,Normal,Iteration and Timestep,19.933182908158614,0,84.56933282994446
Marin,2031,Management: Forest Selection [Type],4.422630926055768,Normal,Iteration and Timestep,18.763633910996244,0,79.60735666900382
Marin,2041,Management: Forest Selection [Type],3.8263548052664067,Normal,Iteration and Timestep,16.233848580177646,0,68.87438649479533
Marin,2051,Management: Forest Selection [Type],3.9072565904991343,Normal,Iteration and Timestep,16.577085785866604,0,70.33061862898442
Marin,2061,Management: Forest Selection [Type],3.4008713421905803,Normal,Iteration and Timestep,14.428675128035731,0,61.21568415943045
Marin,2071,Management: Forest Selection [Type],2.376115395909366,Normal,Iteration and Timestep,10.081003855975625,0,42.77007712636859
Marin,2081,Management: Forest Selection [Type],1.528144832173741,Normal,Iteration and Timestep,6.483369440791386,0,27.50660697912734
Marin,2091,Management: Forest Selection [Type],0.6831706308541431,Normal,Iteration and Timestep,2.8984475147067372,0,12.297071355374575
Mariposa,2017,Management: Forest Selection [Type],267.5152365028855,Normal,Iteration and Timestep,288.70656331010684,0,963.0548514103879
Mariposa,2021,Management: Forest Selection [Type],281.89777609981485,Normal,Iteration and Timestep,304.2284215525857,0,1014.8319939593334
Mariposa,2031,Management: Forest Selection [Type],265.35785556334605,Normal,Iteration and Timestep,286.37828457373496,0,955.288280028046
Mariposa,2041,Management: Forest Selection [Type],229.5812883159844,Normal,Iteration and Timestep,247.76766219556885,0,826.4926379375439
Mariposa,2051,Management: Forest Selection [Type],234.43539542994804,Normal,Iteration and Timestep,253.00628935240545,0,843.967423547813
Mariposa,2061,Management: Forest Selection [Type],204.05228053143483,Normal,Iteration and Timestep,220.21636381516882,0,734.5882099131654
Mariposa,2071,Management: Forest Selection [Type],142.56692375456194,Normal,Iteration and Timestep,153.8604198285717,0,513.2409255164231
Mariposa,2081,Management: Forest Selection [Type],91.68868993042446,Normal,Iteration and Timestep,98.95184629580274,0,330.0792837495281
Mariposa,2091,Management: Forest Selection [Type],40.99023785124858,Normal,Iteration and Timestep,44.237295991064755,0,147.5648562644949
Mendocino,2017,Management: Forest Selection [Type],1502.5439116912069,Normal,Iteration and Timestep,1026.9507047915981,0,3691.71026373982
Mendocino,2021,Management: Forest Selection [Type],1583.3258424272933,Normal,Iteration and Timestep,1082.1631082750173,0,3890.189310177445
Mendocino,2031,Management: Forest Selection [Type],1490.4266220807938,Normal,Iteration and Timestep,1018.668844269085,0,3661.938406774176
Mendocino,2041,Management: Forest Selection [Type],1289.4815693747792,Normal,Iteration and Timestep,881.3279906040798,0,3168.221778760585
Mendocino,2051,Management: Forest Selection [Type],1316.7454709982082,Normal,Iteration and Timestep,899.9621767797338,0,3235.2084569332833
Mendocino,2061,Management: Forest Selection [Type],1146.0936423182256,Normal,Iteration and Timestep,783.3259744210105,0,2815.9214713338006
Mendocino,2071,Management: Forest Selection [Type],800.7508884214564,Normal,Iteration and Timestep,547.2929495293932,0,1967.4235478129551
Mendocino,2081,Management: Forest Selection [Type],514.9848084425507,Normal,Iteration and Timestep,351.9790722067977,0,1265.3039210398576
Mendocino,2091,Management: Forest Selection [Type],230.22850259784622,Normal,Iteration and Timestep,157.35534992774484,0,565.6652823472305
Merced,2017,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2021,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2031,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2041,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2051,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2061,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2071,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2081,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Merced,2091,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Modoc,2017,Management: Forest Selection [Type],860.5073440842817,Normal,Iteration and Timestep,982.4532276792544,0,3290.437408985492
Modoc,2021,Management: Forest Selection [Type],906.7711797877378,Normal,Iteration and Timestep,1035.2732936835155,0,3467.342646027723
Modoc,2031,Management: Forest Selection [Type],853.5677687287632,Normal,Iteration and Timestep,974.5302177786151,0,3263.9016234291566
Modoc,2041,Management: Forest Selection [Type],738.4864774164165,Normal,Iteration and Timestep,843.140303593016,0,2823.8498462866082
Modoc,2051,Management: Forest Selection [Type],754.100521966333,Normal,Iteration and Timestep,860.9670758694541,0,2883.5553637883613
Modoc,2061,Management: Forest Selection [Type],656.368169042782,Normal,Iteration and Timestep,749.3846864354527,0,2509.8430505366487
Modoc,2071,Management: Forest Selection [Type],458.5902714105076,Normal,Iteration and Timestep,523.578904267237,0,1753.5731621811121
Modoc,2081,Management: Forest Selection [Type],294.931952609532,Normal,Iteration and Timestep,336.7279207771638,0,1127.7708861442209
Modoc,2091,Management: Forest Selection [Type],131.8519317548496,Normal,Iteration and Timestep,150.5371881121438,0,504.17992557035757
Mono,2017,Management: Forest Selection [Type],356.6869820038474,Normal,Iteration and Timestep,305.5658618774355,80.25457095086566,1284.0731352138505
Mono,2021,Management: Forest Selection [Type],375.8637014664198,Normal,Iteration and Timestep,321.9941340213837,84.56933282994446,1353.1093252791113
Mono,2031,Management: Forest Selection [Type],353.8104740844615,Normal,Iteration and Timestep,303.1016210558433,79.60735666900382,1273.7177067040611
Mono,2041,Management: Forest Selection [Type],306.10838442131256,Normal,Iteration and Timestep,262.2362940977723,68.87438649479533,1101.9901839167253
Mono,2051,Management: Forest Selection [Type],312.58052723993075,Normal,Iteration and Timestep,267.7808359463548,70.33061862898442,1125.2898980637508
Mono,2061,Management: Forest Selection [Type],272.0697073752465,Normal,Iteration and Timestep,233.0761110422643,61.21568415943045,979.4509465508872
Mono,2071,Management: Forest Selection [Type],190.0892316727493,Normal,Iteration and Timestep,162.845247626886,42.77007712636859,684.3212340218975
Mono,2081,Management: Forest Selection [Type],122.25158657389929,Normal,Iteration and Timestep,104.73023491766942,27.50660697912734,440.10571166603745
Mono,2091,Management: Forest Selection [Type],54.65365046833145,Normal,Iteration and Timestep,46.82057561025221,12.297071355374575,196.7531416859932
Monterey,2017,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Monterey,2021,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Monterey,2031,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
Monterey,2041,Management: Forest Selection [Type],0,Normal,Iteration and Timestep,0,0,0
