Timestep,SecondaryStratumID,TransitionGroupID,Amount,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2051,Orange,Ag Expansion: Cropland,33.52927275641025,Iteration and Timestep,33.9297270108225,6.809620192307691,115.56898269230767
2061,Orange,Ag Expansion: Cropland,26.823418205128203,Iteration and Timestep,27.143781608658003,5.447696153846153,92.45518615384614
2071,Orange,Ag Expansion: Cropland,10.729367282051282,Iteration and Timestep,10.857512643463203,2.1790784615384617,36.98207446153846
2081,Orange,Ag Expansion: Cropland,17.435221833333333,Iteration and Timestep,17.643458045627703,3.5410025,60.095870999999995
2091,Orange,Ag Expansion: Cropland,5.364683641025641,Iteration and Timestep,5.428756321731601,1.0895392307692309,18.49103723076923
2017,Placer,Ag Expansion: Cropland,216.32306181818183,Iteration and Timestep,543.852273163937,4.944527127272727,1930.955570036364
2021,Placer,Ag Expansion: Cropland,209.5629661363636,Iteration and Timestep,526.8568896275638,4.790010654545454,1870.6132084727271
2031,Placer,Ag Expansion: Cropland,223.08315749999997,Iteration and Timestep,560.8476567003099,5.099043599999999,1991.2979315999999
2041,Placer,Ag Expansion: Cropland,209.5629661363636,Iteration and Timestep,526.8568896275638,4.790010654545454,1870.6132084727271
2051,Placer,Ag Expansion: Cropland,169.0023920454545,Iteration and Timestep,424.88458840932566,3.862911818181818,1508.559039090909
2061,Placer,Ag Expansion: Cropland,141.9620093181818,Iteration and Timestep,356.9030542638336,3.2448459272727272,1267.1895928363638
2071,Placer,Ag Expansion: Cropland,108.16153090909091,Iteration and Timestep,271.9261365819685,2.4722635636363637,965.477785018182
2081,Placer,Ag Expansion: Cropland,47.320669772727264,Iteration and Timestep,118.96768475461118,1.0816153090909089,422.3965309454545
2091,Placer,Ag Expansion: Cropland,13.520191363636364,Iteration and Timestep,33.99076707274606,0.30903294545454546,120.68472312727275
2017,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2021,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2031,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2041,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2051,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2061,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2071,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2081,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,Plumas,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Riverside,Ag Expansion: Cropland,112.47304222130012,Iteration and Timestep,102.12446812643054,37.65930673029045,383.5466138838174
2021,Riverside,Ag Expansion: Cropland,117.95953208575379,Iteration and Timestep,107.10614949845154,39.49634608298755,402.2562048049792
2031,Riverside,Ag Expansion: Cropland,109.7297972890733,Iteration and Timestep,99.63362744042006,36.74078705394191,374.1918184232365
2041,Riverside,Ag Expansion: Cropland,79.55410303457813,Iteration and Timestep,72.23437989430454,26.637070614107884,271.28906835684643
2051,Riverside,Ag Expansion: Cropland,65.83787837344398,Iteration and Timestep,59.78017646425203,22.044472232365145,224.5150910539419
2061,Riverside,Ag Expansion: Cropland,60.351388508990325,Iteration and Timestep,54.798495092231036,20.207432879668055,205.80550013278008
2071,Riverside,Ag Expansion: Cropland,31.54731672060857,Iteration and Timestep,28.64466788912076,10.562976278008298,107.58014779668048
2081,Riverside,Ag Expansion: Cropland,21.945959457814663,Iteration and Timestep,19.92672548808401,7.3481574107883825,74.8383636846473
2091,Riverside,Ag Expansion: Cropland,2.743244932226833,Iteration and Timestep,2.4908406860105012,0.9185196763485478,9.354795460580913
2017,Sacramento,Ag Expansion: Cropland,112.55018078076924,Iteration and Timestep,106.31621517945251,17.57348955,412.56725985
2021,Sacramento,Ag Expansion: Cropland,81.286241675,Iteration and Timestep,76.78393318516015,12.691964675000001,297.965243225
2031,Sacramento,Ag Expansion: Cropland,56.27509039038462,Iteration and Timestep,53.15810758972626,8.786744775,206.283629925
2041,Sacramento,Ag Expansion: Cropland,31.263939105769232,Iteration and Timestep,29.532281994292365,4.881524875,114.602016625
2051,Sacramento,Ag Expansion: Cropland,56.27509039038462,Iteration and Timestep,53.15810758972626,8.786744775,206.283629925
2061,Sacramento,Ag Expansion: Cropland,56.27509039038462,Iteration and Timestep,53.15810758972626,8.786744775,206.283629925
2071,Sacramento,Ag Expansion: Cropland,37.51672692692308,Iteration and Timestep,35.438738393150835,5.85782985,137.52241995
2081,Sacramento,Ag Expansion: Cropland,31.263939105769232,Iteration and Timestep,29.532281994292365,4.881524875,114.602016625
2091,Sacramento,Ag Expansion: Cropland,6.252787821153847,Iteration and Timestep,5.906456398858474,0.9763049750000001,22.920403325000002
2017,San Benito,Ag Expansion: Cropland,218.32809699999999,Iteration and Timestep,155.00062134846226,40.670943,509.702017
2021,San Benito,Ag Expansion: Cropland,764.1483394999999,Iteration and Timestep,542.5021747196179,142.3483005,1783.9570594999998
2031,San Benito,Ag Expansion: Cropland,1419.1326305,Iteration and Timestep,1007.5040387650047,264.3611295,3313.0631105
2041,San Benito,Ag Expansion: Cropland,1528.2966789999998,Iteration and Timestep,1085.0043494392357,284.696601,3567.9141189999996
2051,San Benito,Ag Expansion: Cropland,1746.6247759999999,Iteration and Timestep,1240.004970787698,325.367544,4077.616136
2061,San Benito,Ag Expansion: Cropland,1473.71465475,Iteration and Timestep,1046.2541941021202,274.52886525,3440.48861475
2071,San Benito,Ag Expansion: Cropland,982.4764365,Iteration and Timestep,697.5027960680802,183.01924350000002,2293.6590765
2081,San Benito,Ag Expansion: Cropland,600.40226675,Iteration and Timestep,426.2517087082712,111.84509325,1401.68054675
2091,San Benito,Ag Expansion: Cropland,272.91012125,Iteration and Timestep,193.75077668557782,50.83867875,637.12752125
2017,San Bernardino,Ag Expansion: Cropland,99.86120569512198,Iteration and Timestep,75.31764292773602,28.33789039024391,266.44131424390247
2021,San Bernardino,Ag Expansion: Cropland,124.82650711890244,Iteration and Timestep,94.14705365967,35.42236298780488,333.05164280487804
2031,San Bernardino,Ag Expansion: Cropland,114.61342926371951,Iteration and Timestep,86.44411290569698,32.52416965243903,305.80196293902435
2041,San Bernardino,Ag Expansion: Cropland,71.49154498628049,Iteration and Timestep,53.92058527781099,20.287353347560977,190.7477590609756
2051,San Bernardino,Ag Expansion: Cropland,93.052487125,Iteration and Timestep,70.18234909175399,26.4057615,248.274861
2061,San Bernardino,Ag Expansion: Cropland,77.16547712804879,Iteration and Timestep,58.199996807796,21.897460756097562,205.886470097561
2071,San Bernardino,Ag Expansion: Cropland,46.5262435625,Iteration and Timestep,35.091174545876996,13.20288075,124.1374305
2081,San Bernardino,Ag Expansion: Cropland,17.02179642530488,Iteration and Timestep,12.838234589955,4.830322225609756,45.4161331097561
2091,San Bernardino,Ag Expansion: Cropland,1.1347864283536586,Iteration and Timestep,0.855882305997,0.32202148170731715,3.0277422073170737
2017,San Diego,Ag Expansion: Cropland,333.5762601770186,Iteration and Timestep,601.5079096989706,24.73863113043478,1982.2525711055898
2021,San Diego,Ag Expansion: Cropland,342.59183477639743,Iteration and Timestep,617.7648802313752,25.40724278260869,2035.8269649192544
2031,San Diego,Ag Expansion: Cropland,261.45166338198754,Iteration and Timestep,471.45214543973367,19.389737913043476,1553.657420596273
2041,San Diego,Ag Expansion: Cropland,293.00617447981364,Iteration and Timestep,528.3515423031498,21.72987869565217,1741.167798944099
2051,San Diego,Ag Expansion: Cropland,283.99059988043473,Iteration and Timestep,512.0945717707451,21.061267043478257,1687.5934051304346
2061,San Diego,Ag Expansion: Cropland,234.4049395838509,Iteration and Timestep,422.6812338425199,17.383902956521737,1392.9342391552793
2071,San Diego,Ag Expansion: Cropland,139.74140629037265,Iteration and Timestep,251.98304325227141,10.36348060869565,830.4031041118011
2081,San Diego,Ag Expansion: Cropland,49.585660296583846,Iteration and Timestep,89.41333792822536,3.677364086956522,294.65916597515525
2091,San Diego,Ag Expansion: Cropland,4.50778729968944,Iteration and Timestep,8.128485266202304,0.33430582608695647,26.787196906832293
2017,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2021,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2031,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2041,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2051,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2061,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2071,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2081,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,San Francisco,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,San Joaquin,Ag Expansion: Cropland,146.5118267342342,Iteration and Timestep,79.74579643235371,16.40618918918919,294.9285943243243
2021,San Joaquin,Ag Expansion: Cropland,410.2331148558558,Iteration and Timestep,223.2882300105904,45.937329729729726,825.800064108108
2031,San Joaquin,Ag Expansion: Cropland,293.0236534684684,Iteration and Timestep,159.49159286470743,32.81237837837838,589.8571886486486
2041,San Joaquin,Ag Expansion: Cropland,293.0236534684684,Iteration and Timestep,159.49159286470743,32.81237837837838,589.8571886486486
2051,San Joaquin,Ag Expansion: Cropland,322.3260188153153,Iteration and Timestep,175.4407521511782,36.09361621621622,648.8429075135135
2061,San Joaquin,Ag Expansion: Cropland,293.0236534684684,Iteration and Timestep,159.49159286470743,32.81237837837838,589.8571886486486
2071,San Joaquin,Ag Expansion: Cropland,161.16300940765765,Iteration and Timestep,87.7203760755891,18.04680810810811,324.42145375675676
2081,San Joaquin,Ag Expansion: Cropland,87.90709604054052,Iteration and Timestep,47.84747785941223,9.843713513513512,176.95715659459458
2091,San Joaquin,Ag Expansion: Cropland,29.302365346846845,Iteration and Timestep,15.949159286470746,3.281237837837838,58.98571886486487
2017,San Luis Obispo,Ag Expansion: Cropland,460.11449246666666,Iteration and Timestep,255.8306555667524,146.33445759999998,858.7436919999999
2021,San Luis Obispo,Ag Expansion: Cropland,805.2003618166668,Iteration and Timestep,447.7036472418168,256.0853008,1502.8014610000002
2031,San Luis Obispo,Ag Expansion: Cropland,492.97981335714286,Iteration and Timestep,274.10427382152045,156.78691885714284,920.0825271428571
2041,San Luis Obispo,Ag Expansion: Cropland,542.2777946928571,Iteration and Timestep,301.5147012036725,172.46561074285714,1012.0907798571428
2051,San Luis Obispo,Ag Expansion: Cropland,443.68183202142865,Iteration and Timestep,246.69384643936843,141.10822697142856,828.0742744285715
2061,San Luis Obispo,Ag Expansion: Cropland,443.68183202142865,Iteration and Timestep,246.69384643936843,141.10822697142856,828.0742744285715
2071,San Luis Obispo,Ag Expansion: Cropland,345.08586935,Iteration and Timestep,191.8729916750643,109.75084319999999,644.057769
2081,San Luis Obispo,Ag Expansion: Cropland,131.4612835619048,Iteration and Timestep,73.09447301907213,41.80984502857143,245.3553405714286
2091,San Luis Obispo,Ag Expansion: Cropland,180.7592648976191,Iteration and Timestep,100.50490040122418,57.488536914285724,337.36359328571433
2017,San Mateo,Ag Expansion: Cropland,53.331833571428575,Iteration and Timestep,33.80250530252321,0,97.03792157142858
2021,San Mateo,Ag Expansion: Cropland,14.814398214285713,Iteration and Timestep,9.389584806256448,0,26.954978214285717
2031,San Mateo,Ag Expansion: Cropland,68.14623178571428,Iteration and Timestep,43.19209010877965,0,123.99289978571429
2041,San Mateo,Ag Expansion: Cropland,35.55455571428571,Iteration and Timestep,22.535003535015473,0,64.69194771428572
2051,San Mateo,Ag Expansion: Cropland,44.44319464285714,Iteration and Timestep,28.16875441876934,0,80.86493464285714
2061,San Mateo,Ag Expansion: Cropland,14.814398214285713,Iteration and Timestep,9.389584806256448,0,26.954978214285717
2071,San Mateo,Ag Expansion: Cropland,14.814398214285713,Iteration and Timestep,9.389584806256448,0,26.954978214285717
2081,San Mateo,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,San Mateo,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Santa Barbara,Ag Expansion: Cropland,775.6481666666667,Iteration and Timestep,689.8368947475738,194.24928,2422.450396
2021,Santa Barbara,Ag Expansion: Cropland,590.9700317460317,Iteration and Timestep,525.5900150457704,147.99945142857143,1845.6764921904762
2031,Santa Barbara,Ag Expansion: Cropland,184.67813492063493,Iteration and Timestep,164.24687970180327,46.249828571428566,576.7739038095239
2041,Santa Barbara,Ag Expansion: Cropland,701.7769126984126,Iteration and Timestep,624.1381428668524,175.74934857142856,2191.7408344761902
2051,Santa Barbara,Ag Expansion: Cropland,369.35626984126986,Iteration and Timestep,328.49375940360653,92.49965714285713,1153.5478076190477
2061,Santa Barbara,Ag Expansion: Cropland,443.2275238095238,Iteration and Timestep,394.19251128432785,110.99958857142856,1384.2573691428572
2071,Santa Barbara,Ag Expansion: Cropland,184.67813492063493,Iteration and Timestep,164.24687970180327,46.249828571428566,576.7739038095239
2081,Santa Barbara,Ag Expansion: Cropland,73.87125396825397,Iteration and Timestep,65.6987518807213,18.49993142857143,230.70956152380953
2091,Santa Barbara,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Santa Clara,Ag Expansion: Cropland,167.16422414285717,Iteration and Timestep,161.75040240455152,6.243726857142858,460.3014188571429
2021,Santa Clara,Ag Expansion: Cropland,240.29857220535717,Iteration and Timestep,232.5162034565428,8.975357357142856,661.6832896071429
2031,Santa Clara,Ag Expansion: Cropland,254.22892421726192,Iteration and Timestep,245.9954036569221,9.495667928571429,700.0417411785714
2041,Santa Clara,Ag Expansion: Cropland,191.5423401636905,Iteration and Timestep,185.33900275521526,7.154270357142857,527.4287091071429
2051,Santa Clara,Ag Expansion: Cropland,153.23387213095242,Iteration and Timestep,148.27120220417223,5.723416285714286,421.94296728571436
2061,Santa Clara,Ag Expansion: Cropland,107.96022809226191,Iteration and Timestep,104.46380155293951,4.032406928571429,297.27799967857146
2071,Santa Clara,Ag Expansion: Cropland,90.54728807738097,Iteration and Timestep,87.61480130246541,3.3820187142857145,249.32993521428577
2081,Santa Clara,Ag Expansion: Cropland,45.273644038690485,Iteration and Timestep,43.807400651232705,1.6910093571428573,124.66496760714288
2091,Santa Clara,Ag Expansion: Cropland,13.930352011904764,Iteration and Timestep,13.479200200379294,0.5203105714285715,38.358451571428574
2017,Santa Cruz,Ag Expansion: Cropland,59.57877222222222,Iteration and Timestep,81.74983625408409,6.744766666666667,306.88688333333334
2021,Santa Cruz,Ag Expansion: Cropland,23.831508888888887,Iteration and Timestep,32.699934501633635,2.697906666666667,122.75475333333333
2031,Santa Cruz,Ag Expansion: Cropland,21.448358,Iteration and Timestep,29.42994105147027,2.428116,110.479278
2041,Santa Cruz,Ag Expansion: Cropland,16.682056222222222,Iteration and Timestep,22.889954151143545,1.8885346666666667,85.92832733333333
2051,Santa Cruz,Ag Expansion: Cropland,21.448358,Iteration and Timestep,29.42994105147027,2.428116,110.479278
2061,Santa Cruz,Ag Expansion: Cropland,26.21465977777778,Iteration and Timestep,35.969927951797,2.9676973333333336,135.03022866666666
2071,Santa Cruz,Ag Expansion: Cropland,19.06520711111111,Iteration and Timestep,26.159947601306907,2.1583253333333334,98.20380266666668
2081,Santa Cruz,Ag Expansion: Cropland,11.915754444444444,Iteration and Timestep,16.349967250816817,1.3489533333333334,61.37737666666666
2091,Santa Cruz,Ag Expansion: Cropland,4.766301777777778,Iteration and Timestep,6.539986900326727,0.5395813333333334,24.55095066666667
2017,Shasta,Ag Expansion: Cropland,53.07201054022988,Iteration and Timestep,48.548184657631246,1.7234041724137932,167.4353438275862
2021,Shasta,Ag Expansion: Cropland,44.69221940229885,Iteration and Timestep,40.882681816952626,1.4512877241379312,140.99818427586206
2031,Shasta,Ag Expansion: Cropland,44.69221940229885,Iteration and Timestep,40.882681816952626,1.4512877241379312,140.99818427586206
2041,Shasta,Ag Expansion: Cropland,41.898955689655175,Iteration and Timestep,38.32751420339309,1.3605822413793105,132.1857977586207
2051,Shasta,Ag Expansion: Cropland,55.86527425287357,Iteration and Timestep,51.103352271190786,1.814109655172414,176.2477303448276
2061,Shasta,Ag Expansion: Cropland,53.07201054022988,Iteration and Timestep,48.548184657631246,1.7234041724137932,167.4353438275862
2071,Shasta,Ag Expansion: Cropland,30.725900839080463,Iteration and Timestep,28.106843749154933,0.9977603103448277,96.93625168965518
2081,Shasta,Ag Expansion: Cropland,36.31242826436782,Iteration and Timestep,33.21717897627401,1.179171275862069,114.56102472413794
2091,Shasta,Ag Expansion: Cropland,25.139373413793106,Iteration and Timestep,22.996508522035853,0.8163493448275863,79.31147865517242
2017,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2021,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2031,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2041,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2051,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2061,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2071,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2081,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,Sierra Valley,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2021,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2031,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2041,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2051,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2061,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2071,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2081,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,Siskiyou,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Solano,Ag Expansion: Cropland,102.42587997463768,Iteration and Timestep,96.723552516087,0,331.54340426086964
2021,Solano,Ag Expansion: Cropland,148.98309814492754,Iteration and Timestep,140.6888036597629,0,482.244951652174
2031,Solano,Ag Expansion: Cropland,130.36021087681158,Iteration and Timestep,123.10270320229253,0,421.9643326956522
2041,Solano,Ag Expansion: Cropland,83.80299270652174,Iteration and Timestep,79.13745205861663,0,271.26278530434786
2051,Solano,Ag Expansion: Cropland,65.18010543840579,Iteration and Timestep,61.551351601146266,0,210.9821663478261
2061,Solano,Ag Expansion: Cropland,93.11443634057972,Iteration and Timestep,87.93050228735181,0,301.4030947826087
2071,Solano,Ag Expansion: Cropland,65.18010543840579,Iteration and Timestep,61.551351601146266,0,210.9821663478261
2081,Solano,Ag Expansion: Cropland,55.868661804347816,Iteration and Timestep,52.75830137241108,0,180.84185686956522
2091,Solano,Ag Expansion: Cropland,9.311443634057971,Iteration and Timestep,8.793050228735181,0,30.140309478260875
2017,Sonoma,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2021,Sonoma,Ag Expansion: Cropland,88.338527546875,Iteration and Timestep,104.22293621750998,18.2488093125,356.81923406249996
2031,Sonoma,Ag Expansion: Cropland,78.52313559722224,Iteration and Timestep,92.64260997112,16.221163833333335,317.1726525
2041,Sonoma,Ag Expansion: Cropland,58.892351697916666,Iteration and Timestep,69.48195747834,12.165872875,237.879489375
2051,Sonoma,Ag Expansion: Cropland,68.70774364756944,Iteration and Timestep,81.06228372473,14.193518354166667,277.5260709375
2061,Sonoma,Ag Expansion: Cropland,68.70774364756944,Iteration and Timestep,81.06228372473,14.193518354166667,277.5260709375
2071,Sonoma,Ag Expansion: Cropland,29.446175848958333,Iteration and Timestep,34.74097873917,6.0829364375,118.9397446875
2081,Sonoma,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,Sonoma,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Stanislaus,Ag Expansion: Cropland,993.5986720284899,Iteration and Timestep,631.3850801812657,57.05323181481481,2046.1598636666663
2021,Stanislaus,Ag Expansion: Cropland,734.3990184558403,Iteration and Timestep,466.6759288296311,42.16978003703703,1512.3790296666664
2031,Stanislaus,Ag Expansion: Cropland,561.5992494074073,Iteration and Timestep,356.8698279285415,32.24747885185185,1156.5251403333332
2041,Stanislaus,Ag Expansion: Cropland,691.1990761937321,Iteration and Timestep,439.22440360435877,39.689204740740735,1423.415557333333
2051,Stanislaus,Ag Expansion: Cropland,518.3993071452991,Iteration and Timestep,329.4183027032691,29.766903555555555,1067.5616679999998
2061,Stanislaus,Ag Expansion: Cropland,475.1993648831909,Iteration and Timestep,301.9667774779967,27.28632825925926,978.5981956666666
2071,Stanislaus,Ag Expansion: Cropland,518.3993071452991,Iteration and Timestep,329.4183027032691,29.766903555555555,1067.5616679999998
2081,Stanislaus,Ag Expansion: Cropland,345.59953809686607,Iteration and Timestep,219.61220180217938,19.844602370370367,711.7077786666665
2091,Stanislaus,Ag Expansion: Cropland,86.39988452421652,Iteration and Timestep,54.903050450544846,4.961150592592592,177.92694466666663
2017,Sutter,Ag Expansion: Cropland,1436.3542680555554,Iteration and Timestep,808.8202820826672,185.81832166666663,2791.119342
2021,Sutter,Ag Expansion: Cropland,604.7807444444445,Iteration and Timestep,340.55590824533357,78.23929333333334,1175.2081440000002
2031,Sutter,Ag Expansion: Cropland,453.5855583333333,Iteration and Timestep,255.41693118400016,58.679469999999995,881.406108
2041,Sutter,Ag Expansion: Cropland,75.59759305555556,Iteration and Timestep,42.569488530666696,9.779911666666667,146.90101800000002
2051,Sutter,Ag Expansion: Cropland,226.79277916666666,Iteration and Timestep,127.70846559200008,29.339734999999997,440.703054
2061,Sutter,Ag Expansion: Cropland,75.59759305555556,Iteration and Timestep,42.569488530666696,9.779911666666667,146.90101800000002
2071,Sutter,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2081,Sutter,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,Sutter,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Tehama,Ag Expansion: Cropland,35.7135395,Iteration and Timestep,32.640105721500575,7.6283311000000005,132.3930249
2021,Tehama,Ag Expansion: Cropland,107.1406185,Iteration and Timestep,97.92031716450171,22.884993299999998,397.1790747
2031,Tehama,Ag Expansion: Cropland,71.427079,Iteration and Timestep,65.28021144300115,15.256662200000001,264.7860498
2041,Tehama,Ag Expansion: Cropland,142.854158,Iteration and Timestep,130.5604228860023,30.513324400000002,529.5720996
2051,Tehama,Ag Expansion: Cropland,35.7135395,Iteration and Timestep,32.640105721500575,7.6283311000000005,132.3930249
2061,Tehama,Ag Expansion: Cropland,71.427079,Iteration and Timestep,65.28021144300115,15.256662200000001,264.7860498
2071,Tehama,Ag Expansion: Cropland,35.7135395,Iteration and Timestep,32.640105721500575,7.6283311000000005,132.3930249
2081,Tehama,Ag Expansion: Cropland,71.427079,Iteration and Timestep,65.28021144300115,15.256662200000001,264.7860498
2091,Tehama,Ag Expansion: Cropland,142.854158,Iteration and Timestep,130.5604228860023,30.513324400000002,529.5720996
2017,Trinity,Ag Expansion: Cropland,0.1,Iteration and Timestep,0.05,0,0.2
2021,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2031,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2041,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2051,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2061,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2071,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2081,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,Trinity,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Tulare,Ag Expansion: Cropland,378.1017489430895,Iteration and Timestep,432.5113907955755,10.423132097560977,1561.2588472195123
2021,Tulare,Ag Expansion: Cropland,307.20767101626024,Iteration and Timestep,351.41550502140507,8.468794829268294,1268.5228133658538
2031,Tulare,Ag Expansion: Cropland,448.9958268699187,Iteration and Timestep,513.6072765697459,12.377469365853658,1853.9948810731707
2041,Tulare,Ag Expansion: Cropland,378.1017489430895,Iteration and Timestep,432.5113907955755,10.423132097560977,1561.2588472195123
2051,Tulare,Ag Expansion: Cropland,307.20767101626024,Iteration and Timestep,351.41550502140507,8.468794829268294,1268.5228133658538
2061,Tulare,Ag Expansion: Cropland,460.81150652439027,Iteration and Timestep,527.1232575321076,12.70319224390244,1902.7842200487805
2071,Tulare,Ag Expansion: Cropland,200.86655412601627,Iteration and Timestep,229.77167636014946,5.537288926829269,829.4187625853658
2081,Tulare,Ag Expansion: Cropland,82.70975758130082,Iteration and Timestep,94.61186673653212,2.2800601463414636,341.5253728292683
2091,Tulare,Ag Expansion: Cropland,94.52543723577237,Iteration and Timestep,108.12784769889387,2.6057830243902442,390.3147118048781
2017,Tuolumne,Ag Expansion: Cropland,0.2,Iteration and Timestep,0.1,0,0.4
2021,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2031,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2041,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2051,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2061,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2071,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2081,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2091,Tuolumne,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Ventura,Ag Expansion: Cropland,115.92914865441176,Iteration and Timestep,154.9960048254992,7.123663852941176,589.5679893529411
2021,Ventura,Ag Expansion: Cropland,115.92914865441176,Iteration and Timestep,154.9960048254992,7.123663852941176,589.5679893529411
2031,Ventura,Ag Expansion: Cropland,103.726080375,Iteration and Timestep,138.68063589649927,6.373804499999999,527.508201
2041,Ventura,Ag Expansion: Cropland,73.21840967647059,Iteration and Timestep,97.89221357399948,4.4991561176470585,372.3587301176471
2051,Ventura,Ag Expansion: Cropland,61.015341397058826,Iteration and Timestep,81.57684464499957,3.7492967647058824,310.2989417647059
2061,Ventura,Ag Expansion: Cropland,91.52301209558823,Iteration and Timestep,122.36526696749935,5.623945147058823,465.4484126470588
2071,Ventura,Ag Expansion: Cropland,24.40613655882353,Iteration and Timestep,32.63073785799983,1.499718705882353,124.11957670588237
2081,Ventura,Ag Expansion: Cropland,24.40613655882353,Iteration and Timestep,32.63073785799983,1.499718705882353,124.11957670588237
2091,Ventura,Ag Expansion: Cropland,0,Iteration and Timestep,0,0,0
2017,Yolo,Ag Expansion: Cropland,509.297331,Iteration and Timestep,370.8886626097051,21.043671999999997,1161.44882
2021,Yolo,Ag Expansion: Cropland,127.32433275,Iteration and Timestep,92.72216565242627,5.260917999999999,290.362205
2031,Yolo,Ag Expansion: Cropland,63.662166375,Iteration and Timestep,46.361082826213135,2.6304589999999997,145.1811025
2041,Yolo,Ag Expansion: Cropland,63.662166375,Iteration and Timestep,46.361082826213135,2.6304589999999997,145.1811025
2051,Yolo,Ag Expansion: Cropland,63.662166375,Iteration and Timestep,46.361082826213135,2.6304589999999997,145.1811025
2061,Yolo,Ag Expansion: Cropland,127.32433275,Iteration and Timestep,92.72216565242627,5.260917999999999,290.362205
