Timestep,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2041,Nevada,Ag Expansion,82.1714923,Normal,Iteration and Timestep,110.18202708270692,0.2630459,398.5145385
2051,Nevada,Ag Expansion,132.73856448461538,Normal,Iteration and Timestep,177.9863514412958,0.42492030000000003,643.7542545
2061,Nevada,Ag Expansion,120.09679643846152,Normal,Iteration and Timestep,161.03527035164856,0.38445169999999995,582.4443255
2071,Nevada,Ag Expansion,176.98475264615382,Normal,Iteration and Timestep,237.31513525506102,0.5665604,858.3390059999999
2081,Nevada,Ag Expansion,145.3803325307692,Normal,Iteration and Timestep,194.937432530943,0.46538889999999994,705.0641834999999
2091,Nevada,Ag Expansion,120.09679643846152,Normal,Iteration and Timestep,161.03527035164856,0.38445169999999995,582.4443255
2017,Orange,Ag Expansion,104.611331,Normal,Iteration and Timestep,105.86074827376622,21.246015,360.575226
2021,Orange,Ag Expansion,112.65835646153846,Normal,Iteration and Timestep,114.00388275636362,22.880323846153846,388.31178184615385
2031,Orange,Ag Expansion,83.15259643589744,Normal,Iteration and Timestep,84.14572298683981,16.887858076923077,286.61107707692304
2041,Orange,Ag Expansion,67.0585455128205,Normal,Iteration and Timestep,67.859454021645,13.619240384615383,231.13796538461534
2051,Orange,Ag Expansion,29.505760025641024,Normal,Iteration and Timestep,29.858159769523805,5.992465769230769,101.70070476923075
2061,Orange,Ag Expansion,5.364683641025641,Normal,Iteration and Timestep,5.428756321731601,1.0895392307692309,18.49103723076923
2071,Orange,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2081,Orange,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2091,Orange,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2017,Placer,Ag Expansion,392.08554954545446,Normal,Iteration and Timestep,985.7322451096355,8.961955418181816,3499.856970690909
2021,Placer,Ag Expansion,371.80526249999997,Normal,Iteration and Timestep,934.7460945005165,8.498406,3318.829886
2031,Placer,Ag Expansion,405.60574090909085,Normal,Iteration and Timestep,1019.7230121823816,9.270988363636363,3620.5416938181816
2041,Placer,Ag Expansion,317.72449704545454,Normal,Iteration and Timestep,798.7830262095323,7.262274218181818,2836.090993490909
2051,Placer,Ag Expansion,236.60334886363634,Normal,Iteration and Timestep,594.838423773056,5.408076545454545,2111.982654727273
2061,Placer,Ag Expansion,175.7624877272727,Normal,Iteration and Timestep,441.8799719456987,4.01742829090909,1568.9014006545453
2071,Placer,Ag Expansion,243.3634445454545,Normal,Iteration and Timestep,611.833807309429,5.5625930181818175,2172.325016290909
2081,Placer,Ag Expansion,229.84325318181817,Normal,Iteration and Timestep,577.8430402366829,5.253560072727272,2051.640293163636
2091,Placer,Ag Expansion,81.12114818181817,Normal,Iteration and Timestep,203.94460243647632,1.8541976727272724,724.1083387636363
2017,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2021,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2031,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2041,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2051,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2061,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2071,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2081,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2091,Plumas,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2017,Riverside,Ag Expansion,153.6217162047026,Normal,Iteration and Timestep,139.48707841658808,51.43710187551867,523.8685457925311
2021,Riverside,Ag Expansion,197.51363512033194,Normal,Iteration and Timestep,179.3405293927561,66.13341669709544,673.5452731618257
2031,Riverside,Ag Expansion,150.8784712724758,Normal,Iteration and Timestep,136.99623773057758,50.518582199170126,514.5137503319502
2041,Riverside,Ag Expansion,190.65552278976486,Normal,Iteration and Timestep,173.11342767772985,63.83711750622407,650.1582845103734
2051,Riverside,Ag Expansion,245.52042143430148,Normal,Iteration and Timestep,222.93024139793985,82.20751103319502,837.2541937219916
2061,Riverside,Ag Expansion,223.57446197648687,Normal,Iteration and Timestep,203.00351590985588,74.85935362240664,762.4158300373444
2071,Riverside,Ag Expansion,183.7974104591978,Normal,Iteration and Timestep,166.8863259627036,61.5408183153527,626.7712958589211
2081,Riverside,Ag Expansion,192.02714525587825,Normal,Iteration and Timestep,174.35884802073508,64.29637734439834,654.8356822406638
2091,Riverside,Ag Expansion,153.6217162047026,Normal,Iteration and Timestep,139.48707841658808,51.43710187551867,523.8685457925311
2017,Sacramento,Ag Expansion,156.31969552884615,Normal,Iteration and Timestep,147.66140997146184,24.407624375,573.010083125
2021,Sacramento,Ag Expansion,150.0669077076923,Normal,Iteration and Timestep,141.75495357260334,23.4313194,550.0896798
2031,Sacramento,Ag Expansion,131.30854424423077,Normal,Iteration and Timestep,124.03558437602794,20.502404475000002,481.328469825
2041,Sacramento,Ag Expansion,112.55018078076924,Normal,Iteration and Timestep,106.31621517945251,17.57348955,412.56725985
2051,Sacramento,Ag Expansion,168.82527117115387,Normal,Iteration and Timestep,159.47432276917877,26.360234325000004,618.850889775
2061,Sacramento,Ag Expansion,175.0780589923077,Normal,Iteration and Timestep,165.38077916803724,27.3365393,641.7712931
2071,Sacramento,Ag Expansion,125.05575642307693,Normal,Iteration and Timestep,118.12912797716946,19.5260995,458.4080665
2081,Sacramento,Ag Expansion,100.04460513846155,Normal,Iteration and Timestep,94.50330238173558,15.620879600000002,366.72645320000004
2091,Sacramento,Ag Expansion,50.022302569230774,Normal,Iteration and Timestep,47.25165119086779,7.810439800000001,183.36322660000002
2017,San Benito,Ag Expansion,654.9842909999999,Normal,Iteration and Timestep,465.0018640453867,122.01282899999998,1529.1060509999998
2021,San Benito,Ag Expansion,1746.6247759999999,Normal,Iteration and Timestep,1240.004970787698,325.367544,4077.616136
2031,San Benito,Ag Expansion,3002.0113337499997,Normal,Iteration and Timestep,2131.258543541356,559.2254662500001,7008.40273375
2041,San Benito,Ag Expansion,4421.143964249999,Normal,Iteration and Timestep,3138.7625823063604,823.5865957499999,10321.465844249999
2051,San Benito,Ag Expansion,4148.233842999999,Normal,Iteration and Timestep,2945.0118056207825,772.7479169999999,9684.338322999998
2061,San Benito,Ag Expansion,7095.663152499999,Normal,Iteration and Timestep,5037.520193825024,1321.8056475,16565.3155525
2071,San Benito,Ag Expansion,6058.604691749999,Normal,Iteration and Timestep,4301.267242419827,1128.61866825,14144.23097175
2081,San Benito,Ag Expansion,5731.1125462499995,Normal,Iteration and Timestep,4068.7663103971345,1067.61225375,13379.67794625
2091,San Benito,Ag Expansion,5512.784449249999,Normal,Iteration and Timestep,3913.7656890486714,1026.94131075,12869.975929249998
2017,San Bernardino,Ag Expansion,131.6352256890244,Normal,Iteration and Timestep,99.282347495652,37.35449187804878,351.2180960487805
2021,San Bernardino,Ag Expansion,212.20506210213418,Normal,Iteration and Timestep,160.049991221439,60.2180170792683,566.1877927682928
2031,San Bernardino,Ag Expansion,211.07027567378051,Normal,Iteration and Timestep,159.194108915442,59.89599559756098,563.1600505609756
2041,San Bernardino,Ag Expansion,183.83540139329267,Normal,Iteration and Timestep,138.65293357151398,52.16748003658537,490.4942375853658
2051,San Bernardino,Ag Expansion,205.3963435320122,Normal,Iteration and Timestep,154.914697385457,58.2858881890244,548.0213395243902
2061,San Bernardino,Ag Expansion,198.58762496189024,Normal,Iteration and Timestep,149.77940354947498,56.353759298780496,529.8548862804878
2071,San Bernardino,Ag Expansion,165.67881853963414,Normal,Iteration and Timestep,124.95881667556199,47.015136329268294,442.05036226829264
2081,San Bernardino,Ag Expansion,129.3656528323171,Normal,Iteration and Timestep,97.57058288365799,36.71044891463415,345.16261163414634
2091,San Bernardino,Ag Expansion,94.18727355335368,Normal,Iteration and Timestep,71.038231397751,26.727782981707325,251.3026032073171
2017,San Diego,Ag Expansion,536.4266886630434,Normal,Iteration and Timestep,967.2897466780743,39.78239330434782,3187.676431913043
2021,San Diego,Ag Expansion,540.9344759627328,Normal,Iteration and Timestep,975.4182319442766,40.116699130434775,3214.4636288198753
2031,San Diego,Ag Expansion,698.7070314518633,Normal,Iteration and Timestep,1259.9152162613573,51.81740304347825,4152.015520559005
2041,San Diego,Ag Expansion,712.2303933509315,Normal,Iteration and Timestep,1284.3006720599642,52.82032052173913,4232.377111279503
2051,San Diego,Ag Expansion,788.862777445652,Normal,Iteration and Timestep,1422.4849215854033,58.50351956521738,4687.759458695651
2061,San Diego,Ag Expansion,770.8316282468943,Normal,Iteration and Timestep,1389.9709805205941,57.16629626086956,4580.6106710683225
2071,San Diego,Ag Expansion,662.6447330543476,Normal,Iteration and Timestep,1194.8873341317387,49.1429564347826,3937.717945304347
2081,San Diego,Ag Expansion,694.1992441521738,Normal,Iteration and Timestep,1251.7867309951548,51.4830972173913,4125.2283236521735
2091,San Diego,Ag Expansion,455.2865172686335,Normal,Iteration and Timestep,820.9770118864328,33.764888434782605,2705.5068875900615
2017,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2021,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2031,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2041,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2051,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2061,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2071,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2081,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2091,San Francisco,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2017,San Joaquin,Ag Expansion,498.1402108963963,Normal,Iteration and Timestep,271.13570787000265,55.78104324324324,1002.7572207027026
2021,San Joaquin,Ag Expansion,600.6984896103602,Normal,Iteration and Timestep,326.9577653726502,67.26537567567566,1209.2072367297296
2031,San Joaquin,Ag Expansion,805.8150470382882,Normal,Iteration and Timestep,438.60188037794546,90.23404054054053,1622.1072687837839
2041,San Joaquin,Ag Expansion,688.6055856509008,Normal,Iteration and Timestep,374.8052432320625,77.10908918918918,1386.1643933243242
2051,San Joaquin,Ag Expansion,688.6055856509008,Normal,Iteration and Timestep,374.8052432320625,77.10908918918918,1386.1643933243242
2061,San Joaquin,Ag Expansion,893.7221430788286,Normal,Iteration and Timestep,486.44935823735767,100.07775405405404,1799.0644253783782
2071,San Joaquin,Ag Expansion,571.3961242635135,Normal,Iteration and Timestep,311.0086060861795,63.98413783783783,1150.2215178648648
2081,San Joaquin,Ag Expansion,571.3961242635135,Normal,Iteration and Timestep,311.0086060861795,63.98413783783783,1150.2215178648648
2091,San Joaquin,Ag Expansion,322.3260188153153,Normal,Iteration and Timestep,175.4407521511782,36.09361621621622,648.8429075135135
2017,San Luis Obispo,Ag Expansion,164.32660445238096,Normal,Iteration and Timestep,91.36809127384015,52.26230628571428,306.6941757142857
2021,San Luis Obispo,Ag Expansion,279.35522756904766,Normal,Iteration and Timestep,155.32575516552825,88.84592068571428,521.3800987142857
2031,San Luis Obispo,Ag Expansion,262.9225671238096,Normal,Iteration and Timestep,146.18894603814425,83.61969005714286,490.7106811428572
2041,San Luis Obispo,Ag Expansion,279.35522756904766,Normal,Iteration and Timestep,155.32575516552825,88.84592068571428,521.3800987142857
2051,San Luis Obispo,Ag Expansion,377.9511902404762,Normal,Iteration and Timestep,210.14660992983235,120.20330445714285,705.3966041428572
2061,San Luis Obispo,Ag Expansion,295.7878880142858,Normal,Iteration and Timestep,164.46256429291228,94.07215131428572,552.0495162857144
2071,San Luis Obispo,Ag Expansion,345.08586935,Normal,Iteration and Timestep,191.8729916750643,109.75084319999999,644.057769
2081,San Luis Obispo,Ag Expansion,230.05724623333333,Normal,Iteration and Timestep,127.9153277833762,73.16722879999999,429.37184599999995
2091,San Luis Obispo,Ag Expansion,82.16330222619048,Normal,Iteration and Timestep,45.684045636920075,26.13115314285714,153.34708785714284
2017,San Mateo,Ag Expansion,79.99775035714286,Normal,Iteration and Timestep,50.70375795378482,0,145.55688235714288
2021,San Mateo,Ag Expansion,74.07199107142857,Normal,Iteration and Timestep,46.947924031282234,0,134.77489107142858
2031,San Mateo,Ag Expansion,68.14623178571428,Normal,Iteration and Timestep,43.19209010877965,0,123.99289978571429
2041,San Mateo,Ag Expansion,56.294713214285714,Normal,Iteration and Timestep,35.6804222637745,0,102.42891721428572
2051,San Mateo,Ag Expansion,65.18335214285715,Normal,Iteration and Timestep,41.31417314752837,0,118.60190414285717
2061,San Mateo,Ag Expansion,115.55230607142857,Normal,Iteration and Timestep,73.2387614888003,0,210.24883007142859
2071,San Mateo,Ag Expansion,159.99550071428573,Normal,Iteration and Timestep,101.40751590756965,0,291.11376471428576
2081,San Mateo,Ag Expansion,195.55005642857142,Normal,Iteration and Timestep,123.94251944258511,0,355.80571242857144
2091,San Mateo,Ag Expansion,148.14398214285714,Normal,Iteration and Timestep,93.89584806256447,0,269.54978214285717
2017,Santa Barbara,Ag Expansion,1218.8756904761904,Normal,Iteration and Timestep,1084.0294060319015,305.24886857142855,3806.7077651428567
2021,Santa Barbara,Ag Expansion,1071.1331825396826,Normal,Iteration and Timestep,952.631902270459,268.2490057142857,3345.288642095238
2031,Santa Barbara,Ag Expansion,1145.0044365079366,Normal,Iteration and Timestep,1018.3306541511804,286.74893714285713,3575.998203619048
2041,Santa Barbara,Ag Expansion,1403.5538253968252,Normal,Iteration and Timestep,1248.2762857337048,351.4986971428571,4383.4816689523805
2051,Santa Barbara,Ag Expansion,1366.6181984126986,Normal,Iteration and Timestep,1215.4269097933443,342.24873142857143,4268.126888190476
2061,Santa Barbara,Ag Expansion,1145.0044365079366,Normal,Iteration and Timestep,1018.3306541511804,286.74893714285713,3575.998203619048
2071,Santa Barbara,Ag Expansion,997.2619285714287,Normal,Iteration and Timestep,886.9331503897378,249.7490742857143,3114.579080571429
2081,Santa Barbara,Ag Expansion,738.7125396825397,Normal,Iteration and Timestep,656.9875188072131,184.99931428571426,2307.0956152380954
2091,Santa Barbara,Ag Expansion,590.9700317460317,Normal,Iteration and Timestep,525.5900150457704,147.99945142857143,1845.6764921904762
2017,Santa Clara,Ag Expansion,309.950332264881,Normal,Iteration and Timestep,299.91220445843925,11.576910214285714,853.4755474642858
2021,Santa Clara,Ag Expansion,355.2239763035715,Normal,Iteration and Timestep,343.71960510967193,13.267919571428571,978.1405150714286
2031,Santa Clara,Ag Expansion,341.29362429166673,Normal,Iteration and Timestep,330.2404049092927,12.747609,939.7820635000002
2041,Santa Clara,Ag Expansion,372.63691631845245,Normal,Iteration and Timestep,360.5686053601461,13.918307785714285,1026.0885795357144
2051,Santa Clara,Ag Expansion,351.74138830059525,Normal,Iteration and Timestep,340.34980505957714,13.137841928571428,968.5509021785715
2061,Santa Clara,Ag Expansion,191.5423401636905,Normal,Iteration and Timestep,185.33900275521526,7.154270357142857,527.4287091071429
2071,Santa Clara,Ag Expansion,188.05975216071434,Normal,Iteration and Timestep,181.96920270512047,7.024192714285715,517.8390962142857
2081,Santa Clara,Ag Expansion,97.51246408333334,Normal,Iteration and Timestep,94.35440140265504,3.642174,268.509161
2091,Santa Clara,Ag Expansion,76.61693606547621,Normal,Iteration and Timestep,74.13560110208611,2.861708142857143,210.97148364285718
2017,Santa Cruz,Ag Expansion,16.682056222222222,Normal,Iteration and Timestep,22.889954151143545,1.8885346666666667,85.92832733333333
2021,Santa Cruz,Ag Expansion,28.597810666666664,Normal,Iteration and Timestep,39.23992140196036,3.237488,147.305704
2031,Santa Cruz,Ag Expansion,21.448358,Normal,Iteration and Timestep,29.42994105147027,2.428116,110.479278
2041,Santa Cruz,Ag Expansion,30.980961555555556,Normal,Iteration and Timestep,42.50991485212373,3.507278666666667,159.58117933333335
2051,Santa Cruz,Ag Expansion,26.21465977777778,Normal,Iteration and Timestep,35.969927951797,2.9676973333333336,135.03022866666666
2061,Santa Cruz,Ag Expansion,19.06520711111111,Normal,Iteration and Timestep,26.159947601306907,2.1583253333333334,98.20380266666668
2071,Santa Cruz,Ag Expansion,28.597810666666664,Normal,Iteration and Timestep,39.23992140196036,3.237488,147.305704
2081,Santa Cruz,Ag Expansion,16.682056222222222,Normal,Iteration and Timestep,22.889954151143545,1.8885346666666667,85.92832733333333
2091,Santa Cruz,Ag Expansion,7.149452666666666,Normal,Iteration and Timestep,9.80998035049009,0.809372,36.826426
2017,Shasta,Ag Expansion,22.346109701149427,Normal,Iteration and Timestep,20.441340908476313,0.7256438620689656,70.49909213793103
2021,Shasta,Ag Expansion,25.139373413793106,Normal,Iteration and Timestep,22.996508522035853,0.8163493448275863,79.31147865517242
2031,Shasta,Ag Expansion,27.932637126436784,Normal,Iteration and Timestep,25.551676135595393,0.907054827586207,88.1238651724138
2041,Shasta,Ag Expansion,41.898955689655175,Normal,Iteration and Timestep,38.32751420339309,1.3605822413793105,132.1857977586207
2051,Shasta,Ag Expansion,50.27874682758621,Normal,Iteration and Timestep,45.993017044071706,1.6326986896551725,158.62295731034484
2061,Shasta,Ag Expansion,55.86527425287357,Normal,Iteration and Timestep,51.103352271190786,1.814109655172414,176.2477303448276
2071,Shasta,Ag Expansion,50.27874682758621,Normal,Iteration and Timestep,45.993017044071706,1.6326986896551725,158.62295731034484
2081,Shasta,Ag Expansion,81.00464766666667,Normal,Iteration and Timestep,74.09986079322664,2.630459,255.559209
2091,Shasta,Ag Expansion,53.07201054022988,Normal,Iteration and Timestep,48.548184657631246,1.7234041724137932,167.4353438275862
2017,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2021,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2031,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2041,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2051,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2061,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2071,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2081,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2091,Sierra Valley,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2017,Siskiyou,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2021,Siskiyou,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2031,Siskiyou,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2041,Siskiyou,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2051,Siskiyou,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2061,Siskiyou,Ag Expansion,180.64508563333334,Normal,Iteration and Timestep,373.611461388242,0.3237488,1338.6203507999999
2071,Siskiyou,Ag Expansion,90.32254281666667,Normal,Iteration and Timestep,186.805730694121,0.1618744,669.3101753999999
2081,Siskiyou,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2091,Siskiyou,Ag Expansion,90.32254281666667,Normal,Iteration and Timestep,186.805730694121,0.1618744,669.3101753999999
2017,Solano,Ag Expansion,93.11443634057972,Normal,Iteration and Timestep,87.93050228735181,0,301.4030947826087
2021,Solano,Ag Expansion,260.72042175362316,Normal,Iteration and Timestep,246.20540640458506,0,843.9286653913044
2031,Solano,Ag Expansion,204.85175994927536,Normal,Iteration and Timestep,193.447105032174,0,663.0868085217393
2041,Solano,Ag Expansion,167.60598541304347,Normal,Iteration and Timestep,158.27490411723326,0,542.5255706086957
2051,Solano,Ag Expansion,214.1632035833333,Normal,Iteration and Timestep,202.24015526090915,0,693.227118
2061,Solano,Ag Expansion,158.29454177898552,Normal,Iteration and Timestep,149.48185388849808,0,512.3852611304349
2071,Solano,Ag Expansion,167.60598541304347,Normal,Iteration and Timestep,158.27490411723326,0,542.5255706086957
2081,Solano,Ag Expansion,111.73732360869563,Normal,Iteration and Timestep,105.51660274482217,0,361.68371373913044
2091,Solano,Ag Expansion,93.11443634057972,Normal,Iteration and Timestep,87.93050228735181,0,301.4030947826087
2017,Sonoma,Ag Expansion,78.52313559722224,Normal,Iteration and Timestep,92.64260997112,16.221163833333335,317.1726525
2021,Sonoma,Ag Expansion,323.9079343385417,Normal,Iteration and Timestep,382.15076613086995,66.91230081249999,1308.3371915625
2031,Sonoma,Ag Expansion,363.1695021371528,Normal,Iteration and Timestep,428.47207111642996,75.02288272916667,1466.9235178125
2041,Sonoma,Ag Expansion,343.53871823784726,Normal,Iteration and Timestep,405.31141862365,70.96759177083334,1387.6303546875001
2051,Sonoma,Ag Expansion,304.27715043923615,Normal,Iteration and Timestep,358.99011363809,62.85700985416667,1229.0440284375
2061,Sonoma,Ag Expansion,343.53871823784726,Normal,Iteration and Timestep,405.31141862365,70.96759177083334,1387.6303546875001
2071,Sonoma,Ag Expansion,333.72332628819447,Normal,Iteration and Timestep,393.73109237726,68.93994629166667,1347.983773125
2081,Sonoma,Ag Expansion,235.56940679166667,Normal,Iteration and Timestep,277.92782991336,48.6634915,951.5179575
2091,Sonoma,Ag Expansion,206.12323094270835,Normal,Iteration and Timestep,243.18685117419,42.580555062500004,832.5782128125
2017,Stanislaus,Ag Expansion,1425.5980946495724,Normal,Iteration and Timestep,905.9003324339899,81.85898477777776,2935.7945869999994
2021,Stanislaus,Ag Expansion,1252.7983256011394,Normal,Iteration and Timestep,796.0942315329003,71.93668359259259,2579.940697666666
2031,Stanislaus,Ag Expansion,1425.5980946495724,Normal,Iteration and Timestep,905.9003324339899,81.85898477777776,2935.7945869999994
2041,Stanislaus,Ag Expansion,1943.9974017948716,Normal,Iteration and Timestep,1235.318635137259,111.62588833333332,4003.3562549999992
2051,Stanislaus,Ag Expansion,1468.7980369116806,Normal,Iteration and Timestep,933.3518576592622,84.33956007407406,3024.7580593333328
2061,Stanislaus,Ag Expansion,1468.7980369116806,Normal,Iteration and Timestep,933.3518576592622,84.33956007407406,3024.7580593333328
2071,Stanislaus,Ag Expansion,1123.1984988148147,Normal,Iteration and Timestep,713.739655857083,64.4949577037037,2313.0502806666664
2081,Stanislaus,Ag Expansion,1857.5975172706549,Normal,Iteration and Timestep,1180.415584686714,106.66473774074072,3825.429310333332
2091,Stanislaus,Ag Expansion,950.3987297663818,Normal,Iteration and Timestep,603.9335549559934,54.57265651851852,1957.1963913333332
2017,Sutter,Ag Expansion,755.9759305555556,Normal,Iteration and Timestep,425.69488530666695,97.79911666666666,1469.01018
2021,Sutter,Ag Expansion,907.1711166666666,Normal,Iteration and Timestep,510.8338623680003,117.35893999999999,1762.812216
2031,Sutter,Ag Expansion,604.7807444444445,Normal,Iteration and Timestep,340.55590824533357,78.23929333333334,1175.2081440000002
2041,Sutter,Ag Expansion,226.79277916666666,Normal,Iteration and Timestep,127.70846559200008,29.339734999999997,440.703054
2051,Sutter,Ag Expansion,226.79277916666666,Normal,Iteration and Timestep,127.70846559200008,29.339734999999997,440.703054
2061,Sutter,Ag Expansion,75.59759305555556,Normal,Iteration and Timestep,42.569488530666696,9.779911666666667,146.90101800000002
2071,Sutter,Ag Expansion,226.79277916666666,Normal,Iteration and Timestep,127.70846559200008,29.339734999999997,440.703054
2081,Sutter,Ag Expansion,151.19518611111113,Normal,Iteration and Timestep,85.13897706133339,19.559823333333334,293.80203600000004
2091,Sutter,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2017,Tehama,Ag Expansion,107.1406185,Normal,Iteration and Timestep,97.92031716450171,22.884993299999998,397.1790747
2021,Tehama,Ag Expansion,249.9947765,Normal,Iteration and Timestep,228.48074005050398,53.39831769999999,926.7511742999999
2031,Tehama,Ag Expansion,535.7030925,Normal,Iteration and Timestep,489.6015858225086,114.4249665,1985.8953735
2041,Tehama,Ag Expansion,428.562474,Normal,Iteration and Timestep,391.68126865800684,91.53997319999999,1588.7162988
2051,Tehama,Ag Expansion,499.989553,Normal,Iteration and Timestep,456.96148010100796,106.79663539999999,1853.5023485999998
2061,Tehama,Ag Expansion,1142.833264,Normal,Iteration and Timestep,1044.4833830880184,244.10659520000002,4236.5767968
2071,Tehama,Ag Expansion,749.9843295000001,Normal,Iteration and Timestep,685.4422201515121,160.1949531,2780.2535229
2081,Tehama,Ag Expansion,1071.406185,Normal,Iteration and Timestep,979.2031716450172,228.849933,3971.790747
2091,Tehama,Ag Expansion,928.5520270000001,Normal,Iteration and Timestep,848.6427487590149,198.3366086,3442.2186474
2017,Trinity,Ag Expansion,0.1,Normal,Iteration and Timestep,0.05,0,0.2
2021,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2031,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2041,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2051,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2061,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2071,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2081,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2091,Trinity,Ag Expansion,0,Normal,Iteration and Timestep,0,0,0
2017,Tulare,Ag Expansion,531.7055844512196,Normal,Iteration and Timestep,608.2191433062779,14.657529512195122,2195.520253902439
2021,Tulare,Ag Expansion,590.7839827235773,Normal,Iteration and Timestep,675.7990481180867,16.286143902439026,2439.466948780488
2031,Tulare,Ag Expansion,779.8348571951219,Normal,Iteration and Timestep,892.0547435158743,21.497709951219512,3220.0963723902437
2041,Tulare,Ag Expansion,827.0975758130082,Normal,Iteration and Timestep,946.1186673653214,22.800601463414637,3415.2537282926833
2051,Tulare,Ag Expansion,803.4662165040651,Normal,Iteration and Timestep,919.0867054405978,22.149155707317075,3317.6750503414632
2061,Tulare,Ag Expansion,779.8348571951219,Normal,Iteration and Timestep,892.0547435158743,21.497709951219512,3220.0963723902437
2071,Tulare,Ag Expansion,661.6780606504066,Normal,Iteration and Timestep,756.894933892257,18.24048117073171,2732.2029826341463
2081,Tulare,Ag Expansion,614.4153420325205,Normal,Iteration and Timestep,702.8310100428101,16.937589658536588,2537.0456267317077
2091,Tulare,Ag Expansion,401.73310825203254,Normal,Iteration and Timestep,459.5433527202989,11.074577853658537,1658.8375251707316
2017,Tuolumne,Ag Expansion,0.4,Normal,Iteration and Timestep,0.2,0,0.8
2021,Tuolumne,Ag Expansion,1.2,Normal,Iteration and Timestep,0.6,0,2.4
2031,Tuolumne,Ag Expansion,1.4,Normal,Iteration and Timestep,0.7,0,2.8
2041,Tuolumne,Ag Expansion,1,Normal,Iteration and Timestep,0.5,0,2
2051,Tuolumne,Ag Expansion,1.3,Normal,Iteration and Timestep,0.65,0,2.6
2061,Tuolumne,Ag Expansion,2.1,Normal,Iteration and Timestep,1.05,0,4.2
2071,Tuolumne,Ag Expansion,2.7,Normal,Iteration and Timestep,1.35,0,5.4
2081,Tuolumne,Ag Expansion,1.9,Normal,Iteration and Timestep,0.95,0,3.8
2091,Tuolumne,Ag Expansion,1.9,Normal,Iteration and Timestep,0.95,0,3.8
2017,Ventura,Ag Expansion,219.65522902941177,Normal,Iteration and Timestep,293.67664072199847,13.497468352941176,1117.0761903529412
2021,Ventura,Ag Expansion,231.85829730882352,Normal,Iteration and Timestep,309.9920096509984,14.247327705882352,1179.1359787058823
2031,Ventura,Ag Expansion,170.84295591176468,Normal,Iteration and Timestep,228.41516500599877,10.498030941176468,868.8370369411764
2041,Ventura,Ag Expansion,213.5536948897059,Normal,Iteration and Timestep,285.51895625749853,13.122538676470588,1086.0462961764706
