SecondaryStratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
Alameda,2017,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2021,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2031,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2041,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2051,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2061,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2071,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2081,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alameda,2091,Management: Forest Selection,0,Normal,Iteration and Timestep,0,0,0
Alpine,2017,Management: Forest Selection,37.85903912650043,Normal,Iteration and Timestep,138.23751592859523,0,584.1108893802924
Alpine,2021,Management: Forest Selection,50.506684884550154,Normal,Iteration and Timestep,184.41880241332814,0,779.245995361631
Alpine,2031,Management: Forest Selection,52.43634228047151,Normal,Iteration and Timestep,191.46470350220946,0,809.0178523272748
Alpine,2041,Management: Forest Selection,57.323409381011444,Normal,Iteration and Timestep,209.30921386861533,0,884.4183161641766
Alpine,2051,Management: Forest Selection,54.49184689786599,Normal,Iteration and Timestep,198.97011987949605,0,840.7313521385039
Alpine,2061,Management: Forest Selection,47.92681684435095,Normal,Iteration and Timestep,174.99873900101943,0,739.4423170271291
Alpine,2071,Management: Forest Selection,40.71157614655807,Normal,Iteration and Timestep,148.6531957991154,0,628.1214605468961
Alpine,2081,Management: Forest Selection,37.50247199899322,Normal,Iteration and Timestep,136.9355559447802,0,578.6095679844668
Alpine,2091,Management: Forest Selection,29.84676602604438,Normal,Iteration and Timestep,108.98170923345762,0,460.4929615446848
Amador,2017,Management: Forest Selection,200.1120639543594,Normal,Iteration and Timestep,207.11341317974416,0,681.4627042770078
Amador,2021,Management: Forest Selection,266.9639058183365,Normal,Iteration and Timestep,276.30420993729854,0,909.1203279219028
Amador,2031,Management: Forest Selection,277.1635234824923,Normal,Iteration and Timestep,286.8606830744379,0,943.8541610484872
Amador,2041,Management: Forest Selection,302.9951638710605,Normal,Iteration and Timestep,313.5960987369755,0,1031.8213688582061
Amador,2051,Management: Forest Selection,288.02833360300593,Normal,Iteration and Timestep,298.10562185095586,0,980.8532441615879
Amador,2061,Management: Forest Selection,253.3274604629979,Normal,Iteration and Timestep,262.1906643300362,0,862.6827031983172
Amador,2071,Management: Forest Selection,215.18975963180696,Normal,Iteration and Timestep,222.71863433899355,0,732.8083706380454
