Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2002,Blue Ridge,Management: Forest Clearcut,Forest Harvest,2002,2002,4400
2002,Ridge and Valley,Management: Forest Clearcut,Forest Harvest,2002,2002,21200
2002,Southwestern Appalachians,Management: Forest Clearcut,Forest Harvest,2002,2002,21400
2002,Central Appalachians,Management: Forest Clearcut,Forest Harvest,2002,2002,11300
2002,Western Allegheny Plateau,Management: Forest Clearcut,Forest Harvest,2002,2002,4300
2002,Interior Plateau,Management: Forest Clearcut,Forest Harvest,2002,2002,9100
2002,Interior River Valleys and Hills,Management: Forest Clearcut,Forest Harvest,2002,2002,2100
2002,Mississippi Alluvial Plain,Management: Forest Clearcut,Forest Harvest,2002,2002,4900
2002,Mississippi Valley Loess Plains,Management: Forest Clearcut,Forest Harvest,2002,2002,24400
2002,Southern Coastal Plain,Management: Forest Clearcut,Forest Harvest,2002,2002,76800
2002,Southern Florida Coastal Plain,Management: Forest Clearcut,Forest Harvest,2002,2002,400
2002,North Cascades,Management: Forest Clearcut,Forest Harvest,2002,2002,6200
2002,Klamath Mountains/California High North Coast Range,Management: Forest Clearcut,Forest Harvest,2002,2002,23400
2002,Madrean Archipelago,Management: Forest Clearcut,Forest Harvest,2002,2002,500
2002,Northern Basin and Range,Management: Forest Clearcut,Forest Harvest,2002,2002,2600
2002,Sonoran Basin and Range,Management: Forest Clearcut,Forest Harvest,2002,2002,0
2002,Acadian Plains and Hills,Management: Forest Clearcut,Forest Harvest,2002,2002,12200
2002,Eastern Great Lakes Lowlands,Management: Forest Clearcut,Forest Harvest,2002,2002,500
2002,Atlantic Coastal Pine Barrens,Management: Forest Clearcut,Forest Harvest,2002,2002,1700
2002,Southern California/Northern Baja Coast,Management: Forest Clearcut,Forest Harvest,2002,2002,100
2003,Coast Range,Management: Forest Clearcut,Forest Harvest,2003,2003,52900
2003,Puget Lowland,Management: Forest Clearcut,Forest Harvest,2003,2003,7500
2003,Willamette Valley,Management: Forest Clearcut,Forest Harvest,2003,2003,6300
2003,Cascades,Management: Forest Clearcut,Forest Harvest,2003,2003,38500
2003,Sierra Nevada,Management: Forest Clearcut,Forest Harvest,2003,2003,25900
2003,Central California Foothills and Coastal Mountains,Management: Forest Clearcut,Forest Harvest,2003,2003,900
2003,Central California Valley,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Southern California Mountains,Management: Forest Clearcut,Forest Harvest,2003,2003,1000
2003,Eastern Cascades Slopes and Foothills,Management: Forest Clearcut,Forest Harvest,2003,2003,19700
2003,Columbia Plateau,Management: Forest Clearcut,Forest Harvest,2003,2003,400
2003,Blue Mountains,Management: Forest Clearcut,Forest Harvest,2003,2003,13100
2003,Snake River Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,800
2003,Central Basin and Range,Management: Forest Clearcut,Forest Harvest,2003,2003,2700
2003,Mojave Basin and Range,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Northern Rockies,Management: Forest Clearcut,Forest Harvest,2003,2003,39100
2003,Idaho Batholith,Management: Forest Clearcut,Forest Harvest,2003,2003,7400
2003,Middle Rockies,Management: Forest Clearcut,Forest Harvest,2003,2003,17400
2003,Wyoming Basin,Management: Forest Clearcut,Forest Harvest,2003,2003,3500
2003,Wasatch and Uinta Mountains,Management: Forest Clearcut,Forest Harvest,2003,2003,2800
2003,Colorado Plateaus,Management: Forest Clearcut,Forest Harvest,2003,2003,12500
2003,Southern Rockies,Management: Forest Clearcut,Forest Harvest,2003,2003,7800
2003,Arizona/New Mexico Plateau,Management: Forest Clearcut,Forest Harvest,2003,2003,400
2003,Arizona/New Mexico Mountains,Management: Forest Clearcut,Forest Harvest,2003,2003,6300
2003,Chihuahuan Deserts,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,High Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Southwestern Tablelands,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Central Great Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Flint Hills,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Cross Timbers,Management: Forest Clearcut,Forest Harvest,2003,2003,300
2003,Edwards Plateau,Management: Forest Clearcut,Forest Harvest,2003,2003,1100
2003,Southern Texas Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Texas Blackland Prairies,Management: Forest Clearcut,Forest Harvest,2003,2003,100
2003,East Central Texas Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,3000
2003,Western Gulf Coastal Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,6300
2003,South Central Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,192600
2003,Ouachita Mountains,Management: Forest Clearcut,Forest Harvest,2003,2003,22800
2003,Arkansas Valley,Management: Forest Clearcut,Forest Harvest,2003,2003,4000
2003,Boston Mountains,Management: Forest Clearcut,Forest Harvest,2003,2003,3100
2003,Ozark Highlands,Management: Forest Clearcut,Forest Harvest,2003,2003,15100
2003,Central Irregular Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,100
2003,Canadian Rockies,Management: Forest Clearcut,Forest Harvest,2003,2003,2300
2003,Northwestern Glaciated Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,200
2003,Northwestern Great Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,6700
2003,Nebraska Sand Hills,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Piedmont,Management: Forest Clearcut,Forest Harvest,2003,2003,107200
2003,Northern Glaciated Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Western Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,200
2003,Lake Agassiz Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,0
2003,Northern Minnesota Wetlands,Management: Forest Clearcut,Forest Harvest,2003,2003,3800
2003,Northern Lakes and Forests,Management: Forest Clearcut,Forest Harvest,2003,2003,41200
2003,North Central Hardwood Forests,Management: Forest Clearcut,Forest Harvest,2003,2003,5300
2003,Driftless Area,Management: Forest Clearcut,Forest Harvest,2003,2003,500
2003,Southeastern Wisconsin Till Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,100
2003,Central Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,300
2003,Eastern Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,500
2003,Southern Michigan/Northern Indiana Drift Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,1100
2003,Huron/Erie Lake Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,300
2003,Northeastern Highlands,Management: Forest Clearcut,Forest Harvest,2003,2003,18700
2003,Northeastern Coastal Zone,Management: Forest Clearcut,Forest Harvest,2003,2003,2100
2003,Northern Allegheny Plateau,Management: Forest Clearcut,Forest Harvest,2003,2003,900
2003,Erie Drift Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,700
2003,North Central Appalachians,Management: Forest Clearcut,Forest Harvest,2003,2003,8100
2003,Middle Atlantic Coastal Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,55700
2003,Northern Piedmont,Management: Forest Clearcut,Forest Harvest,2003,2003,1700
2003,Southeastern Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,250500
2003,Blue Ridge,Management: Forest Clearcut,Forest Harvest,2003,2003,5300
2003,Ridge and Valley,Management: Forest Clearcut,Forest Harvest,2003,2003,12600
2003,Southwestern Appalachians,Management: Forest Clearcut,Forest Harvest,2003,2003,19900
2003,Central Appalachians,Management: Forest Clearcut,Forest Harvest,2003,2003,9700
2003,Western Allegheny Plateau,Management: Forest Clearcut,Forest Harvest,2003,2003,6700
2003,Interior Plateau,Management: Forest Clearcut,Forest Harvest,2003,2003,11300
2003,Interior River Valleys and Hills,Management: Forest Clearcut,Forest Harvest,2003,2003,1200
2003,Mississippi Alluvial Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,5000
2003,Mississippi Valley Loess Plains,Management: Forest Clearcut,Forest Harvest,2003,2003,19000
2003,Southern Coastal Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,74500
2003,Southern Florida Coastal Plain,Management: Forest Clearcut,Forest Harvest,2003,2003,300
2003,North Cascades,Management: Forest Clearcut,Forest Harvest,2003,2003,5700
2003,Klamath Mountains/California High North Coast Range,Management: Forest Clearcut,Forest Harvest,2003,2003,16200
2003,Madrean Archipelago,Management: Forest Clearcut,Forest Harvest,2003,2003,100
2003,Northern Basin and Range,Management: Forest Clearcut,Forest Harvest,2003,2003,2300
2003,Sonoran Basin and Range,Management: Forest Clearcut,Forest Harvest,2003,2003,200
2003,Acadian Plains and Hills,Management: Forest Clearcut,Forest Harvest,2003,2003,8600
2003,Eastern Great Lakes Lowlands,Management: Forest Clearcut,Forest Harvest,2003,2003,900
2003,Atlantic Coastal Pine Barrens,Management: Forest Clearcut,Forest Harvest,2003,2003,1700
2003,Southern California/Northern Baja Coast,Management: Forest Clearcut,Forest Harvest,2003,2003,500
2004,Coast Range,Management: Forest Clearcut,Forest Harvest,2004,2004,58200
2004,Puget Lowland,Management: Forest Clearcut,Forest Harvest,2004,2004,6500
2004,Willamette Valley,Management: Forest Clearcut,Forest Harvest,2004,2004,5100
2004,Cascades,Management: Forest Clearcut,Forest Harvest,2004,2004,36900
2004,Sierra Nevada,Management: Forest Clearcut,Forest Harvest,2004,2004,23500
2004,Central California Foothills and Coastal Mountains,Management: Forest Clearcut,Forest Harvest,2004,2004,1000
2004,Central California Valley,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Southern California Mountains,Management: Forest Clearcut,Forest Harvest,2004,2004,3200
2004,Eastern Cascades Slopes and Foothills,Management: Forest Clearcut,Forest Harvest,2004,2004,21200
2004,Columbia Plateau,Management: Forest Clearcut,Forest Harvest,2004,2004,600
2004,Blue Mountains,Management: Forest Clearcut,Forest Harvest,2004,2004,14000
2004,Snake River Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,700
2004,Central Basin and Range,Management: Forest Clearcut,Forest Harvest,2004,2004,1900
2004,Mojave Basin and Range,Management: Forest Clearcut,Forest Harvest,2004,2004,100
2004,Northern Rockies,Management: Forest Clearcut,Forest Harvest,2004,2004,49300
2004,Idaho Batholith,Management: Forest Clearcut,Forest Harvest,2004,2004,5200
2004,Middle Rockies,Management: Forest Clearcut,Forest Harvest,2004,2004,23100
2004,Wyoming Basin,Management: Forest Clearcut,Forest Harvest,2004,2004,3100
2004,Wasatch and Uinta Mountains,Management: Forest Clearcut,Forest Harvest,2004,2004,5500
2004,Colorado Plateaus,Management: Forest Clearcut,Forest Harvest,2004,2004,4600
2004,Southern Rockies,Management: Forest Clearcut,Forest Harvest,2004,2004,6300
2004,Arizona/New Mexico Plateau,Management: Forest Clearcut,Forest Harvest,2004,2004,700
2004,Arizona/New Mexico Mountains,Management: Forest Clearcut,Forest Harvest,2004,2004,10900
2004,Chihuahuan Deserts,Management: Forest Clearcut,Forest Harvest,2004,2004,100
2004,High Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,100
2004,Southwestern Tablelands,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Central Great Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Flint Hills,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Cross Timbers,Management: Forest Clearcut,Forest Harvest,2004,2004,300
2004,Edwards Plateau,Management: Forest Clearcut,Forest Harvest,2004,2004,1700
2004,Southern Texas Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Texas Blackland Prairies,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,East Central Texas Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,2400
2004,Western Gulf Coastal Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,2200
2004,South Central Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,122200
2004,Ouachita Mountains,Management: Forest Clearcut,Forest Harvest,2004,2004,17000
2004,Arkansas Valley,Management: Forest Clearcut,Forest Harvest,2004,2004,3200
2004,Boston Mountains,Management: Forest Clearcut,Forest Harvest,2004,2004,2500
2004,Ozark Highlands,Management: Forest Clearcut,Forest Harvest,2004,2004,19000
2004,Central Irregular Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Canadian Rockies,Management: Forest Clearcut,Forest Harvest,2004,2004,6300
2004,Northwestern Glaciated Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,300
2004,Northwestern Great Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,4700
2004,Nebraska Sand Hills,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Piedmont,Management: Forest Clearcut,Forest Harvest,2004,2004,96600
2004,Northern Glaciated Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,0
2004,Western Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,1500
2004,Lake Agassiz Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,100
2004,Northern Minnesota Wetlands,Management: Forest Clearcut,Forest Harvest,2004,2004,4700
2004,Northern Lakes and Forests,Management: Forest Clearcut,Forest Harvest,2004,2004,58100
2004,North Central Hardwood Forests,Management: Forest Clearcut,Forest Harvest,2004,2004,5600
2004,Driftless Area,Management: Forest Clearcut,Forest Harvest,2004,2004,300
2004,Southeastern Wisconsin Till Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,300
2004,Central Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,1000
2004,Eastern Corn Belt Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,400
2004,Southern Michigan/Northern Indiana Drift Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,1100
2004,Huron/Erie Lake Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,600
2004,Northeastern Highlands,Management: Forest Clearcut,Forest Harvest,2004,2004,21900
2004,Northeastern Coastal Zone,Management: Forest Clearcut,Forest Harvest,2004,2004,2500
2004,Northern Allegheny Plateau,Management: Forest Clearcut,Forest Harvest,2004,2004,400
2004,Erie Drift Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,1200
2004,North Central Appalachians,Management: Forest Clearcut,Forest Harvest,2004,2004,5700
2004,Middle Atlantic Coastal Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,56100
2004,Northern Piedmont,Management: Forest Clearcut,Forest Harvest,2004,2004,1500
2004,Southeastern Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,307800
2004,Blue Ridge,Management: Forest Clearcut,Forest Harvest,2004,2004,1400
2004,Ridge and Valley,Management: Forest Clearcut,Forest Harvest,2004,2004,17600
2004,Southwestern Appalachians,Management: Forest Clearcut,Forest Harvest,2004,2004,13700
2004,Central Appalachians,Management: Forest Clearcut,Forest Harvest,2004,2004,16600
2004,Western Allegheny Plateau,Management: Forest Clearcut,Forest Harvest,2004,2004,5300
2004,Interior Plateau,Management: Forest Clearcut,Forest Harvest,2004,2004,15000
2004,Interior River Valleys and Hills,Management: Forest Clearcut,Forest Harvest,2004,2004,1900
2004,Mississippi Alluvial Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,4500
2004,Mississippi Valley Loess Plains,Management: Forest Clearcut,Forest Harvest,2004,2004,18800
2004,Southern Coastal Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,107700
2004,Southern Florida Coastal Plain,Management: Forest Clearcut,Forest Harvest,2004,2004,100
2004,North Cascades,Management: Forest Clearcut,Forest Harvest,2004,2004,9400
2004,Klamath Mountains/California High North Coast Range,Management: Forest Clearcut,Forest Harvest,2004,2004,17600
2004,Madrean Archipelago,Management: Forest Clearcut,Forest Harvest,2004,2004,300
