SecondaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionTypeID
Kings,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Kings,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2002,2002,100,Iteration and Timestep,50,Normal
Lake,Management: Forest Clearcut,Forest Harvest,2003,2003,100,Iteration and Timestep,50,Normal
Lake,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Lake,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Lassen,Management: Forest Clearcut,Forest Harvest,1999,1999,300,Iteration and Timestep,150,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Lassen,Management: Forest Clearcut,Forest Harvest,2001,2001,200,Iteration and Timestep,100,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2002,2002,100,Iteration and Timestep,50,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2003,2003,1300,Iteration and Timestep,650,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2004,2004,2400,Iteration and Timestep,1200,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2005,2005,2400,Iteration and Timestep,1200,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2006,2006,2400,Iteration and Timestep,1200,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2007,2007,200,Iteration and Timestep,100,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2008,2008,100,Iteration and Timestep,50,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2009,2009,100,Iteration and Timestep,50,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2011,2011,300,Iteration and Timestep,150,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Lassen,Management: Forest Clearcut,Forest Harvest,2013,2013,300,Iteration and Timestep,150,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2014,2014,200,Iteration and Timestep,100,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2015,2015,200,Iteration and Timestep,100,Normal
Lassen,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2005,2005,100,Iteration and Timestep,50,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2006,2006,100,Iteration and Timestep,50,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2007,2007,100,Iteration and Timestep,50,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2008,2008,400,Iteration and Timestep,200,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2013,2013,500,Iteration and Timestep,250,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Los Angeles,Management: Forest Clearcut,Forest Harvest,2015,2015,100,Iteration and Timestep,50,Normal
Los Angeles,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2006,2006,100,Iteration and Timestep,50,Normal
Madera,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2009,2009,400,Iteration and Timestep,200,Normal
Madera,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Madera,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2013,2013,100,Iteration and Timestep,50,Normal
Madera,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Madera,Management: Forest Clearcut,Forest Harvest,2015,2015,100,Iteration and Timestep,50,Normal
Madera,Management: Forest Clearcut,Forest Harvest,2016,2016,300,Iteration and Timestep,150,Normal
Marin,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Marin,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2003,2003,200,Iteration and Timestep,100,Normal
Mariposa,Management: Forest Clearcut,Forest Harvest,2004,2004,100,Iteration and Timestep,50,Normal
Mariposa,Management: Forest Clearcut,Forest Harvest,2005,2005,100,Iteration and Timestep,50,Normal
Mariposa,Management: Forest Clearcut,Forest Harvest,2006,2006,100,Iteration and Timestep,50,Normal
Mariposa,Management: Forest Clearcut,Forest Harvest,2007,2007,100,Iteration and Timestep,50,Normal
Mariposa,Management: Forest Clearcut,Forest Harvest,2008,2008,100,Iteration and Timestep,50,Normal
Mariposa,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Mariposa,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Mariposa,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Mendocino,Management: Forest Clearcut,Forest Harvest,1999,1999,900,Iteration and Timestep,450,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2000,2000,1000,Iteration and Timestep,500,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2001,2001,700,Iteration and Timestep,350,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2002,2002,700,Iteration and Timestep,350,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2003,2003,800,Iteration and Timestep,400,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2004,2004,300,Iteration and Timestep,150,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2005,2005,800,Iteration and Timestep,400,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2006,2006,1000,Iteration and Timestep,500,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2007,2007,400,Iteration and Timestep,200,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2008,2008,300,Iteration and Timestep,150,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2009,2009,200,Iteration and Timestep,100,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2011,2011,400,Iteration and Timestep,200,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2012,2012,200,Iteration and Timestep,100,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Mendocino,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Mendocino,Management: Forest Clearcut,Forest Harvest,2015,2015,300,Iteration and Timestep,150,Normal
Mendocino,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Merced,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2006,2006,1200,Iteration and Timestep,600,Normal
Modoc,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2008,2008,100,Iteration and Timestep,50,Normal
Modoc,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Modoc,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2013,2013,300,Iteration and Timestep,150,Normal
Modoc,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Modoc,Management: Forest Clearcut,Forest Harvest,2015,2015,200,Iteration and Timestep,100,Normal
Modoc,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Mono,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Mono,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Monterey,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Monterey,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2002,2002,100,Iteration and Timestep,50,Normal
Napa,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2007,2007,100,Iteration and Timestep,50,Normal
Napa,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Napa,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,2000,2000,200,Iteration and Timestep,100,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2001,2001,100,Iteration and Timestep,50,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,2003,2003,100,Iteration and Timestep,50,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2004,2004,400,Iteration and Timestep,200,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2005,2005,400,Iteration and Timestep,200,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2006,2006,100,Iteration and Timestep,50,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2007,2007,200,Iteration and Timestep,100,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2008,2008,100,Iteration and Timestep,50,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2009,2009,100,Iteration and Timestep,50,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2010,2010,200,Iteration and Timestep,100,Normal
Nevada,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Nevada,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Orange,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,1999,1999,300,Iteration and Timestep,150,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2000,2000,200,Iteration and Timestep,100,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,2002,2002,200,Iteration and Timestep,100,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2003,2003,700,Iteration and Timestep,350,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2004,2004,200,Iteration and Timestep,100,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,2006,2006,100,Iteration and Timestep,50,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2007,2007,400,Iteration and Timestep,200,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2008,2008,200,Iteration and Timestep,100,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,2011,2011,100,Iteration and Timestep,50,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,2013,2013,300,Iteration and Timestep,150,Normal
Placer,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Placer,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Plumas,Management: Forest Clearcut,Forest Harvest,1999,1999,300,Iteration and Timestep,150,Normal
Plumas,Management: Forest Clearcut,Forest Harvest,2000,2000,1000,Iteration and Timestep,500,Normal
