Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2002,Madrean Archipelago,Insect: High Severity,Insect,2002,2002,1200
2002,Northern Basin and Range,Insect: High Severity,Insect,2002,2002,0
2002,Sonoran Basin and Range,Insect: High Severity,Insect,2002,2002,0
2002,Acadian Plains and Hills,Insect: High Severity,Insect,2002,2002,261500
2002,Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2002,2002,2100
2002,Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2002,2002,0
2002,Southern California/Northern Baja Coast,Insect: High Severity,Insect,2002,2002,0
2003,Coast Range,Insect: High Severity,Insect,2003,2003,100
2003,Puget Lowland,Insect: High Severity,Insect,2003,2003,0
2003,Willamette Valley,Insect: High Severity,Insect,2003,2003,0
2003,Cascades,Insect: High Severity,Insect,2003,2003,10700
2003,Sierra Nevada,Insect: High Severity,Insect,2003,2003,66500
2003,Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2003,2003,100
2003,Central California Valley,Insect: High Severity,Insect,2003,2003,0
2003,Southern California Mountains,Insect: High Severity,Insect,2003,2003,20500
2003,Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2003,2003,4600
2003,Columbia Plateau,Insect: High Severity,Insect,2003,2003,0
2003,Blue Mountains,Insect: High Severity,Insect,2003,2003,300
2003,Snake River Plain,Insect: High Severity,Insect,2003,2003,0
2003,Central Basin and Range,Insect: High Severity,Insect,2003,2003,62600
2003,Mojave Basin and Range,Insect: High Severity,Insect,2003,2003,4300
2003,Northern Rockies,Insect: High Severity,Insect,2003,2003,8700
2003,Idaho Batholith,Insect: High Severity,Insect,2003,2003,17100
2003,Middle Rockies,Insect: High Severity,Insect,2003,2003,11100
2003,Wyoming Basin,Insect: High Severity,Insect,2003,2003,600
2003,Wasatch and Uinta Mountains,Insect: High Severity,Insect,2003,2003,2100
2003,Colorado Plateaus,Insect: High Severity,Insect,2003,2003,79700
2003,Southern Rockies,Insect: High Severity,Insect,2003,2003,133300
2003,Arizona/New Mexico Plateau,Insect: High Severity,Insect,2003,2003,203200
2003,Arizona/New Mexico Mountains,Insect: High Severity,Insect,2003,2003,210900
2003,Chihuahuan Deserts,Insect: High Severity,Insect,2003,2003,0
2003,High Plains,Insect: High Severity,Insect,2003,2003,0
2003,Southwestern Tablelands,Insect: High Severity,Insect,2003,2003,1500
2003,Central Great Plains,Insect: High Severity,Insect,2003,2003,0
2003,Flint Hills,Insect: High Severity,Insect,2003,2003,0
2003,Cross Timbers,Insect: High Severity,Insect,2003,2003,0
2003,Edwards Plateau,Insect: High Severity,Insect,2003,2003,0
2003,Southern Texas Plains,Insect: High Severity,Insect,2003,2003,0
2003,Texas Blackland Prairies,Insect: High Severity,Insect,2003,2003,0
2003,East Central Texas Plains,Insect: High Severity,Insect,2003,2003,0
2003,Western Gulf Coastal Plain,Insect: High Severity,Insect,2003,2003,0
2003,South Central Plains,Insect: High Severity,Insect,2003,2003,200
2003,Ouachita Mountains,Insect: High Severity,Insect,2003,2003,100
2003,Arkansas Valley,Insect: High Severity,Insect,2003,2003,0
2003,Boston Mountains,Insect: High Severity,Insect,2003,2003,3900
2003,Ozark Highlands,Insect: High Severity,Insect,2003,2003,600
2003,Central Irregular Plains,Insect: High Severity,Insect,2003,2003,0
2003,Canadian Rockies,Insect: High Severity,Insect,2003,2003,0
2003,Northwestern Glaciated Plains,Insect: High Severity,Insect,2003,2003,0
2003,Northwestern Great Plains,Insect: High Severity,Insect,2003,2003,0
2003,Nebraska Sand Hills,Insect: High Severity,Insect,2003,2003,0
2003,Piedmont,Insect: High Severity,Insect,2003,2003,200
2003,Northern Glaciated Plains,Insect: High Severity,Insect,2003,2003,0
2003,Western Corn Belt Plains,Insect: High Severity,Insect,2003,2003,0
2003,Lake Agassiz Plain,Insect: High Severity,Insect,2003,2003,0
2003,Northern Minnesota Wetlands,Insect: High Severity,Insect,2003,2003,0
2003,Northern Lakes and Forests,Insect: High Severity,Insect,2003,2003,0
2003,North Central Hardwood Forests,Insect: High Severity,Insect,2003,2003,0
2003,Driftless Area,Insect: High Severity,Insect,2003,2003,0
2003,Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2003,2003,0
2003,Central Corn Belt Plains,Insect: High Severity,Insect,2003,2003,0
2003,Eastern Corn Belt Plains,Insect: High Severity,Insect,2003,2003,0
2003,Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2003,2003,0
2003,Huron/Erie Lake Plains,Insect: High Severity,Insect,2003,2003,0
2003,Northeastern Highlands,Insect: High Severity,Insect,2003,2003,21100
2003,Northeastern Coastal Zone,Insect: High Severity,Insect,2003,2003,100
2003,Northern Allegheny Plateau,Insect: High Severity,Insect,2003,2003,1500
2003,Erie Drift Plain,Insect: High Severity,Insect,2003,2003,100
2003,North Central Appalachians,Insect: High Severity,Insect,2003,2003,200
2003,Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2003,2003,1800
2003,Northern Piedmont,Insect: High Severity,Insect,2003,2003,0
2003,Southeastern Plains,Insect: High Severity,Insect,2003,2003,300
2003,Blue Ridge,Insect: High Severity,Insect,2003,2003,1500
2003,Ridge and Valley,Insect: High Severity,Insect,2003,2003,600
2003,Southwestern Appalachians,Insect: High Severity,Insect,2003,2003,0
2003,Central Appalachians,Insect: High Severity,Insect,2003,2003,100
2003,Western Allegheny Plateau,Insect: High Severity,Insect,2003,2003,100
2003,Interior Plateau,Insect: High Severity,Insect,2003,2003,0
2003,Interior River Valleys and Hills,Insect: High Severity,Insect,2003,2003,0
2003,Mississippi Alluvial Plain,Insect: High Severity,Insect,2003,2003,0
2003,Mississippi Valley Loess Plains,Insect: High Severity,Insect,2003,2003,0
2003,Southern Coastal Plain,Insect: High Severity,Insect,2003,2003,0
2003,Southern Florida Coastal Plain,Insect: High Severity,Insect,2003,2003,0
2003,North Cascades,Insect: High Severity,Insect,2003,2003,9500
2003,Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2003,2003,32000
2003,Madrean Archipelago,Insect: High Severity,Insect,2003,2003,300
2003,Northern Basin and Range,Insect: High Severity,Insect,2003,2003,0
2003,Sonoran Basin and Range,Insect: High Severity,Insect,2003,2003,1100
2003,Acadian Plains and Hills,Insect: High Severity,Insect,2003,2003,1000
2003,Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2003,2003,300
2003,Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2003,2003,0
2003,Southern California/Northern Baja Coast,Insect: High Severity,Insect,2003,2003,0
2004,Coast Range,Insect: High Severity,Insect,2004,2004,0
2004,Puget Lowland,Insect: High Severity,Insect,2004,2004,0
2004,Willamette Valley,Insect: High Severity,Insect,2004,2004,0
2004,Cascades,Insect: High Severity,Insect,2004,2004,11800
2004,Sierra Nevada,Insect: High Severity,Insect,2004,2004,45200
2004,Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2004,2004,1500
2004,Central California Valley,Insect: High Severity,Insect,2004,2004,0
2004,Southern California Mountains,Insect: High Severity,Insect,2004,2004,29200
2004,Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2004,2004,14900
2004,Columbia Plateau,Insect: High Severity,Insect,2004,2004,0
2004,Blue Mountains,Insect: High Severity,Insect,2004,2004,300
2004,Snake River Plain,Insect: High Severity,Insect,2004,2004,0
2004,Central Basin and Range,Insect: High Severity,Insect,2004,2004,52700
2004,Mojave Basin and Range,Insect: High Severity,Insect,2004,2004,100
2004,Northern Rockies,Insect: High Severity,Insect,2004,2004,10700
