Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,,,Agriculture: Vineyard,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Wetland: Woody,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Wetland: Herbaceous,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: White/Red/Jack Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Spruce/Fir Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Longleaf/Slash Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Loblolly/Shortleaf Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Pinyon/Juniper Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Douglas-fir Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Ponderosa Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Western White Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Fir/Spruce/Mountain Hemlock Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Lodgepole Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Hemlock/Sitka Spruce Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Western Larch Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Redwood Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Other Western Softwood Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: California Mixed Conifer Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Exotic Softwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Oak/Pine Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Oak/Hickory Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Oak/Gum/Cypress Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Elm/Ash/Cottonwood Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Maple/Beech/Birch Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Aspen/Birch Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Alder/Maple Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Western Oak Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Tanoak/Laurel Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Other Western Hardwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Tropical Hardwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Forest: Exotic Hardwoods Group,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Low Sagebrush,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Desert Scrub,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Salt Desert Scrub,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Creosotebush,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Succulent,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Blackbrush,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Big Sagebrush,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Deciduous Shrub,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Pacific Coastal Shrub,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Sand Shrubland,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Mesquite,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Chaparral,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Grassland and Steppe,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Greasewood,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Pocosin,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Shrubland: Pinyon Juniper Shrubland,,Developed: Medium Intensity,,,Urbanization: Medium,1,,,,,,,,
,,,Grassland: All,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Agriculture: Pasture,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Agriculture: Cropland,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Agriculture: Orchard,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Agriculture: Vineyard,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Wetland: Woody,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Wetland: Herbaceous,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: White/Red/Jack Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Spruce/Fir Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Longleaf/Slash Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Loblolly/Shortleaf Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Pinyon/Juniper Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Douglas-fir Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Ponderosa Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Western White Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Fir/Spruce/Mountain Hemlock Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Lodgepole Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Hemlock/Sitka Spruce Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Western Larch Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Redwood Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Other Western Softwood Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: California Mixed Conifer Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Exotic Softwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Oak/Pine Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Oak/Hickory Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Oak/Gum/Cypress Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Elm/Ash/Cottonwood Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Maple/Beech/Birch Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Aspen/Birch Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Alder/Maple Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Western Oak Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Tanoak/Laurel Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Other Western Hardwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Tropical Hardwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Forest: Exotic Hardwoods Group,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Low Sagebrush,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Desert Scrub,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Salt Desert Scrub,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Creosotebush,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Succulent,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Blackbrush,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Big Sagebrush,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Deciduous Shrub,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Pacific Coastal Shrub,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Sand Shrubland,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Mesquite,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Chaparral,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Grassland and Steppe,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Greasewood,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Pocosin,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
,,,Shrubland: Pinyon Juniper Shrubland,,Developed: High Intensity,,,Urbanization: High,1,,,,,,,,
