Iteration,Timestep,StratumIDSource,StateClassIDSource,StratumIDDest,StateClassIDDest,SecondaryStratumID,TertiaryStratumID,TransitionTypeID,Probability,Proportion,AgeMin,AgeMax,AgeRelative,AgeReset,TSTMin,TSTMax,TSTRelative
,,,Agriculture: Pasture,,Shrubland: Sand Shrubland,,,Ag Contraction: Pasture to Shrubland: Sand Shrubland,1,,,,,,,,
,,,Agriculture: Pasture,,Shrubland: Succulent,,,Ag Contraction: Pasture to Shrubland: Succulent,1,,,,,,,,
,,,Agriculture: Pasture,,Wetland: Herbaceous,,,Ag Contraction: Pasture to Wetland: Herbaceous,1,,,,,,,,
,,,Agriculture: Pasture,,Wetland: Woody,,,Ag Contraction: Pasture to Wetland: Woody,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Alder/Maple Group,,,Ag Contraction: Cropland to Forest: Alder/Maple Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Aspen/Birch Group,,,Ag Contraction: Cropland to Forest: Aspen/Birch Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: California Mixed Conifer Group,,,Ag Contraction: Cropland to Forest: California Mixed Conifer Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Douglas-fir Group,,,Ag Contraction: Cropland to Forest: Douglas-fir Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Elm/Ash/Cottonwood Group,,,Ag Contraction: Cropland to Forest: Elm/Ash/Cottonwood Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Exotic Hardwoods Group,,,Ag Contraction: Cropland to Forest: Exotic Hardwoods Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Exotic Softwoods Group,,,Ag Contraction: Cropland to Forest: Exotic Softwoods Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Fir/Spruce/Mountain Hemlock Group,,,Ag Contraction: Cropland to Forest: Fir/Spruce/Mountain Hemlock Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Hemlock/Sitka Spruce Group,,,Ag Contraction: Cropland to Forest: Hemlock/Sitka Spruce Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Loblolly/Shortleaf Pine Group,,,Ag Contraction: Cropland to Forest: Loblolly/Shortleaf Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Lodgepole Pine Group,,,Ag Contraction: Cropland to Forest: Lodgepole Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Longleaf/Slash Pine Group,,,Ag Contraction: Cropland to Forest: Longleaf/Slash Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Maple/Beech/Birch Group,,,Ag Contraction: Cropland to Forest: Maple/Beech/Birch Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Oak/Gum/Cypress Group,,,Ag Contraction: Cropland to Forest: Oak/Gum/Cypress Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Oak/Hickory Group,,,Ag Contraction: Cropland to Forest: Oak/Hickory Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Oak/Pine Group,,,Ag Contraction: Cropland to Forest: Oak/Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Other Western Hardwoods Group,,,Ag Contraction: Cropland to Forest: Other Western Hardwoods Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Other Western Softwood Group,,,Ag Contraction: Cropland to Forest: Other Western Softwood Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Pinyon/Juniper Group,,,Ag Contraction: Cropland to Forest: Pinyon/Juniper Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Ponderosa Pine Group,,,Ag Contraction: Cropland to Forest: Ponderosa Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Redwood Group,,,Ag Contraction: Cropland to Forest: Redwood Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Spruce/Fir Group,,,Ag Contraction: Cropland to Forest: Spruce/Fir Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Tanoak/Laurel Group,,,Ag Contraction: Cropland to Forest: Tanoak/Laurel Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Tropical Hardwoods Group,,,Ag Contraction: Cropland to Forest: Tropical Hardwoods Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Western Larch Group,,,Ag Contraction: Cropland to Forest: Western Larch Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Western Oak Group,,,Ag Contraction: Cropland to Forest: Western Oak Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: Western White Pine Group,,,Ag Contraction: Cropland to Forest: Western White Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Forest: White/Red/Jack Pine Group,,,Ag Contraction: Cropland to Forest: White/Red/Jack Pine Group,1,,,,,,,,
,,,Agriculture: Cropland,,Grassland: All,,,Ag Contraction: Cropland to Grassland: All,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Big Sagebrush,,,Ag Contraction: Cropland to Shrubland: Big Sagebrush,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Blackbrush,,,Ag Contraction: Cropland to Shrubland: Blackbrush,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Chaparral,,,Ag Contraction: Cropland to Shrubland: Chaparral,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Creosotebush,,,Ag Contraction: Cropland to Shrubland: Creosotebush,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Deciduous Shrub,,,Ag Contraction: Cropland to Shrubland: Deciduous Shrub,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Desert Scrub,,,Ag Contraction: Cropland to Shrubland: Desert Scrub,1,,,,,,,,
,,,Agriculture: Cropland,,Shrubland: Grassland and Steppe,,,Ag Contraction: Cropland to Shrubland: Grassland and Steppe,1,,,,,,,,
